ID_MDC;ID_Partition;ID_DRG;ID_Text;ID_BA_Kalkuliert
05 ;O;F06E;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik oder mit intraoperativer Ablation, außer bei Infarkt, ohne Reoperation;0
05 ;O;F06F;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne invasive kardiologische Diagnostik, ohne intraoperative Ablation;0
05 ;O;F07A;Andere Eingriffe mit Herz-Lungen-Maschine, Alter < 1 Jahr oder mit komplizierender Konstellation oder komplexer Operation;0
05 ;O;F07B;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, ohne komplizierende Konstellation, ohne komplexe Operation;0
05 ;O;F08A;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder thorakoabdominalem Aneurysma oder komplexem Aorteneingriff;0
05 ;O;F08B;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, mit komplexem Eingriff, mit Mehretagen- oder Aorteneingriff oder Reoperation, mit äuß. schw. CC;0
05 ;O;F08C;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, mit äuß. schw. CC od. mit best. Aorteneingr.;0
05 ;O;F08D;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., mit Mehretagen- oder Aorteneingr. oder Reoperation, ohne äuß. schw. CC, ohne best. Aorteneingr.;0
05 ;O;F08E;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, ohne äuß. schw. CC, ohne best. Aorteneingr.;0
05 ;O;F08F;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff;0
05 ;O;F09A;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder Alter < 16 Jahre;0
05 ;O;F09B;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, mit äußerst schweren CC;0
05 ;O;F09C;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, ohne äußerst schwere CC;0
05 ;O;F12A;Implantation eines Herzschrittmachers, Drei-Kammersystem mit äußerst schweren CC oder mit ablativen Maßnahmen oder PTCA oder Implantation mit Revision mit komplexem Eingriff, mit äuß. schw. CC oder mit Sondenentf. mit Excimer-Laser od. Alter < 16 Jahre;0
05 ;O;F12B;Implantation eines Herzschrittmachers, Drei-Kammersystem ohne äuß. schw. CC, oh. ablative Maßnahme, oh. PTCA oder Implantation eines Herzschrittmachers, Zwei-Kammersystem, oh. kompl. Eingriff, Alter > 15 J., m. Sondenentfernung m. Excimer-Laser;0
05 ;O;F12C;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter < 16 Jahre;0
05 ;O;F12D;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter > 15 Jahre, mit komplexem Eingriff;0
05 ;O;F12E;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne kompl. Eingr., Alter > 15 Jahre, mit äußerst schweren CC oder isolierter offen chirurgischer Sondenimplantation oder Sondenentfernung mit intraluminal expandierbarer Extraktionshilfe;0
05 ;O;F12F;Implantation eines Herzschrittmachers, Ein-Kammersystem, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen oder Alter < 16 Jahre;0
05 ;O;F12G;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, ohne Sondenentfernung mit Excimer-Laser, ohne äußerst schwere CC oder isolierte offen chirurgische Sondenimplantation;0
05 ;O;F12H;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, mit Implantation eines Ereignisrekorders;0
05 ;O;F12I;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders;0
05 ;O;F13A;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen;0
05 ;O;F13B;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe;0
05 ;O;F13C;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen ohne äußerst schwere CC;0
05 ;O;F14A;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter < 3 Jahre oder bestimmte beidseitige Gefäßeingriffe, mit äußerst schweren CC;0
05 ;O;F14B;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter < 3 Jahre oder bestimmte beidseitige Gefäßeingriffe, ohne äußerst schwere CC;0
05 ;O;F15Z;Perkutane Koronarangioplastie m. komplizierender Konstellation od. m. komplexer Diagn. u. hochkompl. Intervention od. m. perkut. Angioplastie, Alt. < 16 J. od. inv. kardiolog. Diagnostik, mehr als 2 Beleg.tage, m. kompliz. Konstellation od. Endokarditis;0
05 ;O;F17A;Wechsel eines Herzschrittmachers, Mehrkammersystem oder Alter < 16 Jahre;0
05 ;O;F17B;Wechsel eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre;0
05 ;O;F18A;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;0
05 ;O;F18B;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;0
05 ;O;F18C;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;0
05 ;O;F18D;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;0
05 ;O;F19A;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen mit äußerst schweren CC;0
05 ;O;F19B;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen oder Radiofrequenzablation über A. renalis, ohne äußerst schwere CC bei anderen perkutan-transluminalen Interventionen an Herz, Aorta und Lungengefäßen, Alter < 16 Jahre;0
05 ;O;F19C;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen, ohne äußerst schwere CC, Alter > 15 Jahre;0
05 ;O;F19D;Radiofrequenzablation über A. renalis, Alter > 15 Jahre;0
05 ;O;F20Z;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F21A;Andere OR-Prozeduren bei Kreislauferkrankungen, mit hochkomplexem Eingriff;0
05 ;O;F21B;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, mit komplexem Eingriff;0
05 ;O;F21C;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, ohne komplexen Eingriff;0
05 ;O;F24A;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, mit äußerst schweren CC;0
05 ;O;F24B;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, ohne äußerst schwere CC;0
05 ;O;F27A;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gefäßeingriff;0
05 ;O;F27B;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, mit äußerst schweren CC oder komplexer Arthrodese des Fußes;0
05 ;O;F27C;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes;0
05 ;O;F28A;Amputation mit zusätzlichem Gefäßeingriff oder mit Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28B;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28C;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne äußerst schwere oder schwere CC;0
05 ;O;F30Z;Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern;0
05 ;O;F36A;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems > 1176 / 1380 / - Aufwandspunkte, mit bestimmter OR-Prozedur;0
05 ;O;F36B;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems > - / 1104 / 1104 P., mit bestimmter OR-Proz. od. > 588 / 552 / 552 P. mit endovaskulärem Aortenstentgraft oder minimalinvasiver Eingriff an mehr. Herzklappen;0
05 ;O;F36C;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems > 588 / 552 / 552 Aufwandspunkte, mit bestimmter OR-Prozedur oder bestimmter komplizierender Konstellation oder bestimmter mehrzeitiger komplexer Eingriff;0
05 ;O;F39A;Unterbindung und Stripping von Venen mit beidseitigem Eingriff oder bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F39B;Unterbindung und Stripping von Venen ohne beidseitigen Eingriff, ohne bestimmte Diagnose, ohne äußerst schwere oder schwere CC;0
05 ;A;F41A;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt mit äußerst schweren CC;0
05 ;A;F41B;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt ohne äußerst schwere CC;0
05 ;O;F42Z;Operation b. kompl. angeb. Herzfehler, Hybridchirurgie, best. Herzklappeneingriffe od. and. Eingriffe m. Herz-Lungen-Maschine m. invas. kardiolog. Diagnostik bei Kindern od. best. rekonstruktive Gefäßeingriffe oh. Herz-Lungen-Maschine m. kompl. Eingriff;0
05 ;A;F43A;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter < 6 Jahre oder intensivmedizinische Komplexbehandlung > 392 / 552 / 552 Aufwandspunkte;0
05 ;A;F43B;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter > 5 Jahre, ohne intensivmedizinische Komplexbehandlung > 392 / 552 / 552 Aufwandspunkte, mit komplizierender Konstellation oder bestimmter OR-Prozedur;0
05 ;A;F43C;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter > 5 Jahre, ohne intensivmedizinische Komplexbehandlung > 392 / 552 / 552 Aufwandspunkte, ohne komplizierende Konstellation, ohne bestimmte OR-Prozedur;0
05 ;A;F48Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems;0
05 ;A;F49A;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC, mit komplexem Eingriff;0
05 ;A;F49B;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC, ohne komplexen Eingriff;0
05 ;A;F49C;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, Alter < 15 Jahre;0
05 ;A;F49D;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, Alter > 14 Jahre, mit kardialem Mapping oder schweren CC;0
05 ;A;F49E;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC, mit komplexer Diagnose;0
05 ;A;F49F;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC, ohne komplexe Diagnose, mit bestimmtem Eingriff;0
05 ;A;F49G;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC, ohne komplexe Diagnose, ohne bestimmten Eingriff;0
05 ;O;F50A;Ablative Maßnahmen bei Tachyarrhythmie mit komplexer Ablation im linken Vorhof oder hochkomplexer Ablation oder Implantation eines Ereignisrekorders;0
05 ;O;F50B;Ablative Maßnahmen bei Tachyarrhythmie mit komplexer Ablation, ohne komplexe Ablation im linken Vorhof, ohne hochkomplexe Ablation, ohne Implantation eines Ereignisrekorders;0
05 ;O;F50C;Ablative Maßnahmen bei Tachyarrhythmie ohne komplexe Ablation, ohne Implantation eines Ereignisrekorders, mit transseptaler Linksherz-Katheteruntersuchung;0
05 ;O;F50D;Ablative Maßnahmen bei Tachyarrhythmie ohne komplexe Ablation, ohne Implantation eines Ereignisrekorders, ohne transseptale Linksherz-Katheteruntersuchung;0
05 ;O;F51A;Endovaskuläre Implantation von Stent-Prothesen an der Aorta, thorakal oder mit bestimmter Aortenprothesenkombination;0
05 ;O;F51B;Endovaskuläre Implantation von Stent-Prothesen an der Aorta, nicht thorakal, ohne bestimmte Aortenprothesenkombination;0
05 ;O;F52A;Perkutane Koronarangioplastie mit komplexer Diagnose, mit äußerst schweren CC;0
05 ;O;F52B;Perkutane Koronarangioplastie mit komplexer Diagnose, ohne äußerst schwere CC oder mit intrakoronarer Brachytherapie;0
05 ;O;F56A;Perkutane Koronarangioplastie mit bestimmter hochkomplexer Intervention, mit äußerst schweren CC;0
05 ;O;F56B;Perkutane Koronarangioplastie mit hochkomplexer Intervention, ohne bestimmte hochkomplexe Intervention, ohne äußerst schwere CC, oder Kryoplastie;0
05 ;O;F58A;Perkutane Koronarangioplastie mit äußerst schweren CC;0
05 ;O;F58B;Perkutane Koronarangioplastie ohne äußerst schwere CC;0
05 ;O;F59A;Mäßig komplexe Gefäßeingriffe oder komplexe Gefäßeingriffe ohne komplizierende Konstellation, ohne Revision, ohne komplizierende Diagnose, Alter > 2 Jahre, ohne bestimmte beidseitige Gefäßeingriffe, mit äuß. schweren CC oder Rotationsthrombektomie;0
05 ;O;F59B;Mäßig kompl. Gefäßeingr. od. kompl. Gefäßeingr. ohne kompliz. Konstell., ohne Revis., ohne kompliz. Diagn., Alt. > 2 J., ohne best. beids. Gefäßeingr., ohne äuß. schw. CC, ohne Rotationsthromb., mit aufwänd. Eingr. od. best. Diagn. od. Alt. < 16 J.;0
05 ;O;F59C;Mäßig kompl. Gefäßeingr. oder kompl. Gefäßeingr. ohne kompliz. Konst., oh. Revis., oh. kompliz. Diagn., Alt. > 2 J., oh. best. beids. Gefäßeingr., oh. äuß. schwere CC, oh. Rot.thromb., oh. aufw. Eingr., oh. best. Diagn., Alt. > 15 J., mit best. Eingr.;0
05 ;O;F59D;Mäßig kompl. Gefäßeingr. od. kompl. Gefäßeingr. ohne kompliz. Konst., oh. Revis., oh. kompliz. Diagn., Alt. > 2 J., oh. best. beids. Gefäßeingr., oh. äuß. schw. CC, oh. Rotat.thromb., oh. aufw. Eingr., oh. best. Diagn., Alt. > 15 J., oh. best. Eingr.;0
05 ;M;F60A;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik mit äußerst schweren CC;0
05 ;M;F60B;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik ohne äußerst schwere CC;0
05 ;M;F61A;Infektiöse Endokarditis mit komplizierender Diagnose oder mit komplizierender Konstellation;0
05 ;M;F61B;Infektiöse Endokarditis ohne komplizierende Diagnose, ohne komplizierende Konstellation;0
05 ;M;F62A;Herzinsuffizienz und Schock mit äußerst schweren CC, mit Dialyse oder komplizierender Diagnose;0
05 ;M;F62B;Herzinsuffizienz und Schock ohne äußerst schwere CC oder ohne Dialyse, ohne komplizierende Diagnose;0
05 ;M;F63A;Venenthrombose mit äußerst schweren CC;0
05 ;M;F63B;Venenthrombose ohne äußerst schwere CC;0
05 ;M;F64Z;Hautulkus bei Kreislauferkrankungen;0
05 ;M;F65A;Periphere Gefäßkrankheiten mit komplexer Diagnose und äußerst schweren CC;0
05 ;M;F65B;Periphere Gefäßkrankheiten ohne komplexe Diagnose oder ohne äußerst schwere CC;0
05 ;M;F66A;Koronararteriosklerose mit äußerst schweren CC;0
05 ;M;F66B;Koronararteriosklerose ohne äußerst schwere CC;0
05 ;M;F67A;Hypertonie mit äußerst schweren CC;0
05 ;M;F67B;Hypertonie mit komplizierender Diagnose oder schweren CC;0
05 ;M;F67C;Hypertonie ohne komplizierende Diagnose, ohne äußerst schwere oder schwere CC, Alter < 16 Jahre;0
05 ;M;F67D;Hypertonie ohne komplizierende Diagnose, ohne äußerst schwere oder schwere CC, Alter > 15 Jahre;0
05 ;M;F68A;Angeborene Herzkrankheit, Alter < 6 Jahre;0
05 ;M;F68B;Angeborene Herzkrankheit, Alter > 5 Jahre;0
05 ;M;F69A;Herzklappenerkrankungen mit äußerst schweren oder schweren CC;0
05 ;M;F69B;Herzklappenerkrankungen ohne äußerst schwere oder schwere CC;0
05 ;M;F70A;Schwere Arrhythmie und Herzstillstand mit äußerst schweren CC;0
05 ;M;F70B;Schwere Arrhythmie und Herzstillstand ohne äußerst schwere CC;0
05 ;M;F71A;Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen mit äußerst schweren CC oder kathetergestützter elektrophysiologischer Untersuchung des Herzens;0
05 ;M;F71B;Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen ohne äußerst schwere CC, ohne kathetergestützte elektrophysiologische Untersuchung des Herzens;0
05 ;M;F72A;Angina pectoris mit äußerst schweren CC;0
05 ;M;F72B;Angina pectoris ohne äußerst schwere CC;0
05 ;M;F73Z;Synkope und Kollaps;0
05 ;M;F74Z;Thoraxschmerz und sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;0
05 ;M;F75A;Andere Krankheiten des Kreislaufsystems mit äußerst schweren CC;0
05 ;M;F75B;Andere Krankheiten des Kreislaufsystems ohne äußerst schwere CC, Alter < 10 Jahre;0
05 ;M;F75C;Andere Krankheiten des Kreislaufsystems ohne äußerst schwere CC, Alter > 9 Jahre und Alter < 18 Jahre;0
05 ;M;F75D;Andere Krankheiten des Kreislaufsystems ohne äußerst schwere CC, Alter > 17 Jahre;0
05 ;M;F77Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen des Kreislaufsystems;0
05 ;O;F95A;Interventioneller Septumverschluss, Alter < 19 Jahre oder Vorhofohrverschluss;0
05 ;O;F95B;Interventioneller Septumverschluss, Alter > 18 Jahre;0
05 ;O;F98A;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, mit hochkomplexem Eingriff oder komplexer Diagnose oder Alter < 16 Jahre;0
05 ;O;F98B;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, ohne hochkomplexen Eingriff, ohne komplexe Diagnose, Alter > 15 Jahre, mit sehr komplexem Eingriff;0
05 ;O;F98C;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, ohne hochkomplexen Eingriff, ohne komplexe Diagnose, Alter > 15 Jahre, ohne sehr komplexen Eingriff;0
06 ;O;G01Z;Eviszeration des kleinen Beckens oder bestimmte Eingriffe an den Verdauungsorganen mit intensivmedizinischer Komplexbehandlung > 392 / - / - Aufwandspunkte;0
06 ;O;G02A;Eingriffe an den Verdauungsorganen bei angeborener Fehlbildung, Alter < 2 Jahre, ohne intensivmedizinische Komplexbehandlung > 392 / - / - Punkte oder bestimmte Eingriffe an Dünn- und Dickdarm mit komplizierender Diagnose;0
06 ;O;G02B;Komplexe Eingriffe an Dünn- und Dickdarm ohne Eingriffe an den Verdauungsorganen bei angeborener Fehlbildung, Alter < 2 Jahre, ohne intensivmed. Komplexbeh. > 392 / - / - Punkte, ohne best. Eingriffe an Dünn- und Dickdarm, mit kompliz. Diagnose;0
06 ;O;G03A;Große Eingriffe an Magen, Ösophagus und Duodenum mit hochkomplexem Eingriff oder komplizierender Konstellation;0
06 ;O;G03B;Große Eingriffe an Magen, Ösophagus und Duodenum ohne hochkomplexen Eingriff, ohne komplizierende Konstellation, mit komplexem Eingriff;0
06 ;O;G03C;Große Eingriffe an Magen, Ösophagus und Duodenum ohne hochkomplexen Eingriff, ohne komplizierende Konstellation, ohne komplexen Eingriff;0
06 ;O;G04A;Adhäsiolyse am Peritoneum, Alter < 4 J. oder mit schweren CC oder kleine Eingriffe an Dünn-/Dickdarm mit äußerst schweren CC, Alter < 6 J., od. bestimmte PTAs an abdominalen Gefäßen mit äuß. schw. CC, oh. intensivmed. Komplexbeh. > 392 / - / - Punkte;0
06 ;O;G04B;Adhäsiolyse am Peritoneum, Alter < 4 Jahre oder mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn- und Dickdarm mit äußerst schweren CC, Alter > 5 Jahre, ohne best. PTAs an abdominalen Gefäßen;0
06 ;O;G07A;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis mit äuß. schw. oder schweren CC oder kleine Eingr. an Dünn- und Dickdarm od. a. abd. Gef. ohne äußerst schwere CC, Alter < 3 Jahre oder mit best. perkutan-translumin. Eingr. an abdom. Gefäßen;0
06 ;O;G07B;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn- und Dickdarm ohne äußerst schwere CC, mit laparoskopischer Adhäsiolyse od. Alter > 2 Jahre und Alter < 10 Jahre;0
06 ;O;G07C;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn- und Dickdarm ohne äußerst schwere CC, Alter > 9 Jahre;0
06 ;O;G08A;Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre, mit äußerst schweren CC;0
06 ;O;G08B;Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre, ohne äußerst schwere CC;0
06 ;O;G09Z;Beidseitige Eingriffe bei Leisten- und Schenkelhernien, Alter > 55 Jahre oder komplexe Herniotomien oder Operation einer Hydrocele testis;0
06 ;O;G10Z;Bestimmte Eingriffe an hepatobiliärem System, Pankreas, Niere und Milz;0
06 ;O;G11A;Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter < 10 Jahre;0
06 ;O;G11B;Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter > 9 Jahre;0
06 ;O;G12A;Andere OR-Prozeduren an den Verdauungsorganen mit komplexer OR-Prozedur;0
06 ;O;G12B;Andere OR-Prozeduren an den Verdauungsorganen mit mäßig komplexer OR-Prozedur;0
06 ;O;G12C;Andere OR-Prozeduren an den Verdauungsorganen ohne komplexe oder mäßig komplexe OR-Prozedur;0
06 ;O;G14Z;Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen der Verdauungsorgane;0
06 ;O;G15Z;Strahlentherapie mit großem abdominellen Eingriff;0
06 ;O;G16A;Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff oder komplexer Diagnose, mit komplizierender Konstellation oder plastischer Rekonstruktion mit myokutanem Lappen;0
06 ;O;G16B;Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff oder komplexer Diagnose, ohne komplizierende Konstellation, ohne plastische Rekonstruktion mit myokutanem Lappen;0
06 ;O;G17A;Andere Rektumresektion ohne bestimmten Eingriff oder Implantation eines künstlichen Analsphinkters, bei bösartiger Neubildung;0
06 ;O;G17B;Andere Rektumresektion ohne bestimmten Eingriff oder Implantation eines künstlichen Analsphinkters, außer bei bösartiger Neubildung;0
06 ;O;G18A;Bestimmte Eingriffe an Dünn- und Dickdarm oder bestimmte andere Eingriffe an Darm und Enterostoma mit äußerst schweren CC, mit hochkomplexem Eingriff oder komplizierender Diagnose;0
06 ;O;G18B;Bestimmte Eingriffe an Dünn- und Dickdarm, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose, mit sehr komplexem Eingriff oder bestimmte andere Eingriffe an Darm und Enterostoma mit äußerst schweren CC;0
06 ;O;G18C;Bestimmte Eingriffe an Dünn- und Dickdarm, ohne hochkomplexen oder sehr komplexen Eingriff, ohne komplizierende Diagnose, mit komplexem Eingriff;0
06 ;O;G18D;Bestimmte Eingriffe an Dünn- und Dickdarm, ohne komplexen Eingriff, ohne komplizierende Diagnose;0
06 ;O;G19A;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, mit komplizierender Konstellation oder bei bösartiger Neubildung oder Alter < 16 Jahre;0
06 ;O;G19B;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, mit komplexem Eingriff;0
06 ;O;G19C;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, ohne komplexen Eingriff;0
06 ;O;G21A;Komplexe Adhäsiolyse am Peritoneum, Alter > 3 Jahre und < 16 Jahre, ohne äußerst schwere oder schwere CC oder andere Eingriffe an Darm und Enterostoma, ohne äußerst schwere CC;0
06 ;O;G21B;Komplexe Adhäsiolyse am Peritoneum, Alter > 3 Jahre, ohne äußerst schwere oder schwere CC oder bestimmte andere Eingriffe an Darm und Enterostoma oder bestimmte lokale Exzision am Darm, mit äußerst schweren CC;0
06 ;O;G21C;Bestimmte lokale Exzision am Darm, ohne äußerst schwere CC;0
06 ;O;G22A;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter < 10 Jahre oder bei bösartiger Neubildung;0
06 ;O;G22B;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 9 Jahre, mit laparoskopischer Adhäsiolyse oder Alter < 16 Jahre, außer bei bösartiger Neubildung;0
06 ;O;G22C;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 15 Jahre, außer bei bösartiger Neubildung;0
06 ;O;G23A;Appendektomie oder laparoskopische Adhäsiolyse außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter < 10 Jahre oder bei bösartiger Neubildung;0
06 ;O;G23B;Appendektomie oder laparoskopische Adhäsiolyse außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter > 9 Jahre, mit laparoskopischer Adhäsiolyse oder Alter < 14 Jahre, außer bei bösartiger Neubildung;0
