ID_MDC;ID_Partition;ID_DRG;ID_Text
07 ;M;H60Z;Leberzirrhose und bestimmte nichtinfektiˆse Hepatitiden mit ‰uﬂerst schweren CC
07 ;M;H61A;Bˆsartige Neubildung an hepatobili‰rem System und Pankreas, mehr als ein†Belegungstag, mit komplexer Diagnose, mit ‰uﬂerst schweren CC oder Pfortaderthrombose
07 ;M;H61B;Bˆsartige Neubildung an hepatobili‰rem System und Pankreas, ein†Belegungstag oder ohne komplexe Diagnose oder ohne ‰uﬂerst schwere CC, ohne Pfortaderthrombose
07 ;M;H62A;Erkrankungen des Pankreas auﬂer bˆsartige Neubildung mit akuter Pankreatitis, Alter†<†16†Jahre
07 ;M;H62B;Erkrankungen des Pankreas auﬂer bˆsartige Neubildung mit akuter Pankreatitis, Alter†>†15†Jahre oder Leberzirrhose und bestimmte nichtinfektiˆse Hepatitiden ohne ‰uﬂerst schwere CC
07 ;M;H62C;Erkrankungen des Pankreas auﬂer bˆsartige Neubildung ohne akute Pankreatitis
07 ;M;H63A;Erkrankungen der Leber auﬂer bˆsartige Neubildung, Leberzirrhose und best. nichtinfekt. Hepatitiden, mehr als ein†Belegungstag, mit komplexer Diagnose und ‰uﬂerst schw. oder schw. CC oder mit kompl. Diagnose oder ‰uﬂerst schw. oder schw. CC, Alter†<†1†J.
07 ;M;H63B;Erkrankungen der Leber auﬂer bˆsartige Neubildung, Leberzirrhose und bestimmte nichtinfektiˆse Hepatitiden, mehr als ein†Belegungstag, mit komplexer Diagnose oder ‰uﬂerst schweren oder schweren CC, Alter†>†0†Jahre
07 ;M;H63C;Erkrankungen der Leber auﬂer bˆsartige Neubildung, Leberzirrhose und bestimmte nichtinfektiˆse Hepatitiden, ein†Belegungstag oder ohne komplexe Diagnose und ohne ‰uﬂerst schwere oder schwere CC
07 ;M;H64Z;Erkrankungen von Gallenblase und Gallenwegen
07 ;M;H78Z;Komplizierende Konstellation bei bestimmten Krankheiten und Stˆrungen an hepatobili‰rem System und Pankreas
08 ;O;I01Z;Beidseitige Eingriffe oder mehrere groﬂe Eingriffe an Gelenken der unteren Extremit‰t mit komplexer Diagnose
08 ;O;I02A;Groﬂfl. Gewebe- / Hauttransplantation, auﬂer an der Hand, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen oder mit schwerem Weichteilschaden, mit ‰uﬂerst schweren CC und komplexer OR-Prozedur
08 ;O;I02B;Groﬂfl. Gewebe- / Hauttransplantation, auﬂ. an d. Hand, m. kompliz. Konst., Eingr. an mehr. Lokal. od. schw. Weichteilschaden, m. ‰uﬂ. schwer. CC od. kompl. OR-Proz. oder mit hochkompl. Gewebetransplantation oder bei bˆsart. Neub. und kompl. OR-Prozedur
08 ;O;I02C;Groﬂfl. Gewebe- / Hauttransplantation, auﬂer an der Hand, mit kompliz. Konst., Eingriff an mehreren Lokalisationen oder schw. Weichteilschaden, ohne ‰uﬂ. schw. CC, ohne komplexe OR-Prozedur od. mit komplexer plast. Rekonstruktion od. kompl. OR-Prozedur
08 ;O;I02D;Kleinfl‰chige oder groﬂfl‰chige Gewebe- / Hauttransplantation, auﬂer an der Hand, mit ‰uﬂerst schweren CC
08 ;O;I03A;Revision oder Ersatz des H¸ftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter†<†16†Jahre od. beidseitige Eingriffe od. mehrere groﬂe Eingr. an Gelenken der unteren Extremit‰t mit kompl. Eingr., mit ‰uﬂerst schw. CC, od. Eingr. an mehreren Lok.
08 ;O;I03B;Revision oder Ersatz des H¸ftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter†<†16†Jahre od. beidseitige Eingriffe od. mehrere groﬂe Eingr. an Gelenken der unteren Extremit‰t mit kompl. Eingr., oh. ‰uﬂerst schw. CC, oh. Eingr. an mehreren Lok.
08 ;O;I04Z;Implantation, Wechsel oder Entfernung einer Endoprothese am Kniegelenk mit komplizierender Diagnose oder Arthrodese
08 ;O;I05A;Revision oder Ersatz des H¸ftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne komplexen Eingriff, mit ‰uﬂerst schweren CC
08 ;O;I05B;Anderer groﬂer Gelenkersatz
08 ;O;I06A;Komplexe Eingriffe an der Wirbels‰ule mit Wirbels‰ulenrelease oder mit bestimmtem mehrzeitigem Eingriff oder mit Eingriff an mehreren Lokalisationen oder mit komplizierender Konstellation, oder bei Para-†/†Tetrapl. mit ‰uﬂerst schweren CC
08 ;O;I06B;Komplexe Eingriffe an Wirbels‰ule, Kopf und Hals mit hochkomplexem Eingriff an der Wirbels‰ule oder komplexem Eingriff an Kopf und Hals, Alter†<†19†Jahre oder mit sehr komplexem Eingriff bei schwerer entz¸ndlicher Erkrankung
08 ;O;I06C;Komplexe Eingriffe an der Wirbels‰ule mit sehr komplexem Eingriff an Wirbels‰ule ohne schwer entz. Erkr. oder mit Wirbelkˆrperersatz oder bei schwerer entz¸ndlicher Erkrankung oder bˆsartiger Neubildung, mit ‰uﬂerst schweren CC oder Halotraktion
08 ;O;I06D;Komplexe Eingriffe an Wirbels‰ule, Kopf und Hals ohne hochkomplexen oder sehr komplexen Eingriff, ohne Wirbelkˆrperersatz, ohne schwere entz¸ndliche Erkrankung, ohne bˆsartige Neubildung, ohne ‰uﬂerst schwere CC, ohne Halotraktion
08 ;O;I07Z;Amputation bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe
08 ;O;I08A;And. m‰ﬂig kompl. Eingriffe an H¸ftgelenk und Femur mit kompl. Mehrfacheingriff oder mit sehr kompl. Diagnosen, mit Osteotomie oder Muskel- / Gelenkplastik bei Zerebralparese oder Kontraktur oder mit best. Eingriff bei Beckenfraktur
08 ;O;I08B;And. m‰ﬂig kompl. Eingriffe an H¸ftgelenk und Femur mit kompl. Mehrfacheingriff oder mit sehr kompl. Diagnosen, ohne Osteotomie oder Muskel- / Gelenkplastik bei Zerebralparese oder Kontraktur, ohne best. Eingriff bei Beckenfraktur, Alter<†16†Jahre
08 ;O;I08C;And. m‰ﬂig kompl. Eingriffe an H¸ftgelenk und Femur mit kompl. Mehrfacheingr. od. sehr kompl. Diagn., Alter†>†15†J. od. mit kompl. Eingr. od. ‰uﬂ. schweren CC bei best. Beckenrepositionen
08 ;O;I08D;And. m‰ﬂig kompl. Eingriffe an H¸ftgelenk und Femur mit kompl. Eingriff od. ‰uﬂerst schweren CC, oh. Osteotomie od. Muskel-†/†Gelenkplastik, od. oh. kompl. Eingr., oh. ‰uﬂ. schw. CC, mit best. Beckenrep., oh. Osteotomie od. Muskel-†/†Gelenkplastik
08 ;O;I08E;And. m‰ﬂig kompl. Eingr. an H¸ftgel. und Femur m. kompl. Eingr. od. ‰uﬂ. schw. CC ohne best. Beckenrep. mit Osteotomie od. Muskel- / Gelenkplastik od. ohne kompl. Eingr., ohne ‰uﬂ. schw. CC, mit Osteot. od. Muskel- / Gelenkplastik, oh. best. Beckenrep.
08 ;O;I08F;And. Eingr. an H¸ftgel. und Femur oh. kompl. Mehrfacheingr., oh. sehr kompl. Diagn., oh. kompl. Eingr., oh. ‰uﬂerst schw. CC, oh. Osteot. od. Muskel-†/†Gelenkpl., oh. m‰ﬂig kompl. Eingr. und m. Knochentranspl. und -transp. am dist. Femur od. Revision
08 ;O;I08G;And. Eingr. H¸ftgel. u. Femur od. Ers. H¸ftgel. m. Eingr. an oberer Extremit‰t od WS, oh. m‰ﬂig komplexer Eingriff, oh. Knochentransplantation und -transposition am distalen Femur oder Revision ohne Wechsel Endoprothetik H¸fte
08 ;O;I09A;Bestimmte Eingriffe an der Wirbels‰ule, mit sehr kompl. Osteosynthese und ‰uﬂ. schw. CC od. mehrz. kompl. Eingr. od. kompl. Eingr. m. WK-Ersatz. od. versch. kompl. Eing. an mehreren Seg.
08 ;O;I09B;Bestimmte Eingriffe an der Wirbels‰ule, ohne sehr kompl. Osteosynth., ohne mehrz. kompl. Eingr., mit kompl. Osteosynth. und ‰uﬂerst schw. CC
08 ;O;I09C;Bestimmte Eingriffe an der Wirbels‰ule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., m. best. Eingr. am Sch‰del, Gehirn, R¸ckenm. od. WS
08 ;O;I09D;Bestimmte Eingriffe an der Wirbels‰ule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., ohne best. Eingr. an Sch‰del, Gehirn, R¸ckenm. od. WS
08 ;O;I09E;Bestimmte Eingriffe an der Wirbels‰ule, ohne best. aufw. WS-Eingr., mit best. WS-Osteosynthesen, od. bei Para-†/†Tetraplegie od. bei HWS-Fraktur, od. m. intervertebrale Cages > 2 Seg.
08 ;O;I09F;Bestimmte Eingriffe an der Wirbels‰ule, ohne best. aufw. WS-Eingr., ohne best. WS-Osteosynthesen, ohne Para-†/†Tetraplegie ohne HWS-Fraktur, ohne intervertebrale Cages > 2 Seg.
08 ;O;I10A;Andere Eingriffe an der Wirbels‰ule mit bestimmtem Eingriff an R¸ckenmark, Spinalkanal, Wirbels‰ule, Rumpf mit ‰uﬂerst schwerem CC
08 ;O;I10B;Andere Eingriffe an der Wirbels‰ule mit best. kompl. Eingr. od. Halotraktion od. Para-†/†Tetraplegie, od. Wirbelfraktur mit bestimmten Eingriffen an Wirbels‰ule, Spinalkanal und Bandscheibe ohne ‰uﬂerst schw. CC
08 ;O;I10C;Andere Eingriffe an der Wirbels‰ule mit kompl. Eingriff an d. Wirbels‰ule, mit intervertebralem Cage 1 Seg. od. bei best. Spinalkanalstenose od. best. Bandscheibensch‰den
08 ;O;I10D;Andere Eingriffe an der Wirbels‰ule mit kompl. Eingriff an d. Wirbels‰ule, ohne intervertebralem Cage 1 Seg., ohne best. Spinalkanalstenose, ohne Bandscheibensch‰den
08 ;O;I10E;Andere Eingriffe an der Wirbels‰ule, ohne kompl. Eingr. an d. WS, ohne ‰uﬂ. schw. CC, ohne Halotraktion, auﬂer bei Para-†/†Tetraplegie, ohne Wirbelfraktur, mit m‰ﬂig kompl. Eingriff
08 ;O;I10F;Andere Eingriffe an der Wirbels‰ule, ohne kompl. Eingriff, ohne ‰uﬂ. schw. CC, ohne Halotraktion, auﬂ. bei Para-†/†Tetraplegie, ohne Wirbelfraktur, ohne m‰ﬂig kompl. Eingriff, mit wenig kompl. Eingriff
08 ;O;I10G;Andere Eingriffe an der Wirbels‰ule, ohne kompl. Eingriff, ohne ‰uﬂ. schw. CC, ohne Halotraktion, auﬂ. bei Para-†/†Tetraplegie, ohne Wirbelfraktur, ohne m‰ﬂig kompl. Eingriff,ohne wenig kompl. Eingriff
08 ;O;I11Z;Eingriffe zur Verl‰ngerung einer Extremit‰t
08 ;O;I12A;Knochen- und Gelenkinfektion / -entz¸ndung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit ‰uﬂerst schweren CC
08 ;O;I12B;Knochen- und Gelenkinfektion / -entz¸ndung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, mit Revision des Kniegelenkes oder Osteomyelitis, Alter†<†16†Jahre
08 ;O;I12C;Knochen- und Gelenkinfektion / -entz¸ndung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, ohne Revision des Kniegelenkes, ohne Osteomyelitis, Alter†>†15†Jahre
08 ;O;I13A;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufw‰ndiger Osteosynthese mit komplizierenden Eingriffen am Humerus
08 ;O;I13B;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufw‰ndiger Osteosynthese ohne komplizierenden Eingriffen am Humerus
08 ;O;I13C;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit best. Mehrfacheingr. od. kompl. Diagn. od. best. kompl. Osteotomie bei kompl. Eingriff od. schw. Weichteilschaden, oder bestimmte Eingriffe bei Endoprothese der oberen Extremit‰t
08 ;O;I13D;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Eingriff oder schwerem Weichteilschaden oder komplexer Osteotomie bei m‰ﬂig komplexem Eingriff oder Pseudarthrose
08 ;O;I13E;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit m‰ﬂig komplexem Eingriff oder bei Pseudarthrose
08 ;O;I13F;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk, ohne aufw‰ndige Osteosynthese, ohne Mehrfacheingriff, ohne komplexe Diagnose, ohne komplexe Prozedur, ohne schweren Weichteilschaden, ohne m‰ﬂig komplexen Eingriff, ohne Pseudarthrose
08 ;O;I14Z;Revision eines Amputationsstumpfes
08 ;O;I15A;Operationen am Hirn- und Gesichtssch‰del, mit bestimmtem intrakraniellen Eingriff oder auﬂer Materialentfernung, Alter†<†16†Jahre
08 ;O;I15B;Operationen am Hirn- und Gesichtssch‰del, ohne bestimmten intrakraniellen Eingriff, Alter†>†15†Jahre oder Materialentfernung
08 ;O;I16Z;Andere Eingriffe am Schultergelenk oder an der Klavikula, oder offene Repositionen bei einer Klavikulafraktur
08 ;O;I17Z;Operationen am Gesichtssch‰del
08 ;O;I18A;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter†<†16†Jahre oder mit m‰ﬂig komplexem Eingriff oder mit beidseitigem Eingriff am Kniegelenk
08 ;O;I18B;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter†>†15†Jahre, ohne m‰ﬂig komplexen Eingriff, ohne beidseitigen Eingriff am Kniegelenk
08 ;O;I20A;Eingriffe am Fuﬂ, mit mehreren hochkomplexen Eingriffen, mit hochkomplexem Eingriff und komplexer Diagnose, mit Teilwechsel Endoprothese des unteren Sprunggelenks oder mit bestimmter Arthrodese
08 ;O;I20B;Eingriffe am Fuﬂ, mit mehreren komplexen Eingriffen, mit hochkomplexem Eingriff, bei Zerebralparese, mit Teilwechsel Endoprothese d. unteren Sprunggelenks, mit komplexem Eingriff bei komplexer Diagnose, mit Eingriff an Sehnen des R¸ckfuﬂes
08 ;O;I20C;Eingr. am Fuﬂ oh. mehr. kompl. Eingr., m. kompl. Eingr. od. schw. Weichteilsch. od. Osteomyelitis†/†Arthritis od. Eingr. Groﬂz. m. kompl. Eingr. an mehr. Strah., m. Knochentx, m. Impl. Zehengel. od. bei Kalka., od. Einz. Mehrf. > 3 Mittelf.- / Zehenstr.
08 ;O;I20D;Eingriffe am Fuﬂ ohne komplexe Eingriffe, mit Eingriff an mehr als einem Strahl oder chronischer Polyarthritis
08 ;O;I20E;Eingriffe am Fuﬂ ohne komplexen Eingriff, Alter†<†16†Jahre
08 ;O;I20F;Eingriffe am Fuﬂ ohne komplexen Eingriff, Alter†>†15†Jahre
08 ;O;I21Z;Lokale Exzision und Entfernung von Osteosynthesematerial an H¸ftgelenk, Femur und Wirbels‰ule oder komplexe Eingriffe an Ellenbogengelenk und Unterarm oder bestimmte Eingriffe an der Klavikula
08 ;O;I22A;Gewebe- / Hauttransplantation, auﬂer an der Hand, mit groﬂfl‰ch. Gewebetransplantation, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, schwerem Weichteilschaden oder komplexer Gewebetransplantation mit schweren CC
08 ;O;I22B;Gewebe- / Hauttransplantation, auﬂer an der Hand, mit kleinfl‰chiger Gewebetransplantation od. mit groﬂfl‰chiger Gewebetransplantation ohne kompliz. Konst., oh. Eingr. an mehreren Lokal., oh. schw. Weichteilschaden, oh. kompl. Gewebetranspl. m. schw. CC
08 ;O;I23A;Lokale Exzision und Entfernung von Osteosynthesematerial auﬂer an H¸ftgelenk, Femur und Wirbels‰ule mit komplizierendem Eingriff am Knochen
08 ;O;I23B;Lokale Exzision und Entfernung von Osteosynthesematerial auﬂer an H¸ftgelenk, Femur und Wirbels‰ule ohne komplizierenden Eingriff am Knochen
08 ;O;I24Z;Arthroskopie einschlieﬂlich Biopsie oder andere Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm
08 ;O;I26Z;Intensivmedizinische Komplexbehandlung >†588 / 552†Aufwandspunkte oder hochaufw‰ndiges Implantat bei hochkomplexer Gewebe- / Hauttransplantation
08 ;O;I27A;Eingriffe am Weichteilgewebe oder kleinfl‰chige Gewebetransplantationen mit bestimmter Diagnose und bestimmtem Eingriff, oder mit ‰uﬂerst schweren CC oder bˆsartiger Neubildung und schweren CC und bestimmter Diagnose und komplexe Eingr.
08 ;O;I27B;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., ohne best. Diagn. und best. Eingriff, ohne ‰uﬂ. schw. CC oder bˆsartige Neub. und schw. CC, ohne schw. CC und mit bˆsartiger Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.
08 ;O;I27C;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., oh. best. Diagnose und best. Eingriff, oh. ƒuﬂerst schw. CC oder bˆsartige Neub. und schw. CC, mit schw. CC u. mit bˆsartige Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.
08 ;O;I27D;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., oh. best. Diagnose und best. Eingriff, oh. ƒuﬂerst schw. CC oder bˆsartige Neub. und schw. CC, oh. schw. CC und oh. bˆsartige Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.
08 ;O;I28A;Komplexe Eingriffe am Bindegewebe
08 ;O;I28B;M‰ﬂig komplexe Eingriffe am Bindegewebe
08 ;O;I28C;Andere Eingriffe am Bindegewebe
08 ;O;I29A;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, bei komplizierender Diagnose oder Eingriff an mehreren Lokalisationen
08 ;O;I29B;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, ohne komplizierende Diagnose oder ohne Eingriff an mehreren Lokalisationen
08 ;O;I30Z;Komplexe Eingriffe am Kniegelenk oder arthroskopische Eingriffe am H¸ftgelenk
08 ;O;I31A;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenk¸bergreifende Weichteildistraktion bei angeborenen Anomalien der Hand, mit aufw‰ndigen Eingriffen am Unterarm
08 ;O;I31B;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenk¸bergreifende Weichteildistraktion bei angeborenen Anomalien der Hand
08 ;O;I32A;Eingr. an Handgelenk u. Hand mit mehrzeitigem kompl. od. m‰ﬂig kompl. Eingr. od. mit Komplexbehandl. Hand od. mit aufw‰ndigem rekonstruktiven Eingr. bei angeborener Fehlbildung der Hand oder mit best. gef‰ﬂgestielten Knochentx. bei Pseudarthrose der Hand
08 ;O;I32B;Eingr. an Handgel. und Hand ohne mehrz. Eingr., oh. Komplexb. Hand, ohne aufw. rekonstr. Eingr., mit kompl. Eingr. od. b. angeb. Anomalie d. Hand od. Pseudarthr., Alter†<†6†J. od. kompl. Eingr. b. angeb. Fehlb. d. Hand u. Alter†<†16†J.
08 ;O;I32C;Eingr. an Handg. und Hand oh. mehrz. Eingr., oh. Komplexb. Hand, mit kompl. Eingr. od. bei angeb. Anomalie d. Hand od. Pseudarthr., Alter†>†5†J. od. oh. kompl. Eingr. b. angeb. Fehlb. d. Hand und Alter < 16 J., mit best. Eingr. od. kompl. Diag.
08 ;O;I32D;Eingriffe an Handgelenk und Hand mit komplexem Eingriff, ohne komplexe Diagnose oder ohne sehr komplexen Eingriff, oder mit komplexer Diagnose oder mit bestimmtem oder beidseitigem Eingriff
08 ;O;I32E;M‰ﬂig komplexe Eingriffe an Handgelenk und Hand, Alter†<†6†Jahre
08 ;O;I32F;M‰ﬂig komplexe Eingriffe an Handgelenk und Hand, Alter†>†5†Jahre
08 ;O;I32G;Eingriffe an Handgelenk und Hand ohne komplexe oder m‰ﬂig komplexe Eingriffe
08 ;O;I33Z;Rekonstruktion von Extremit‰tenfehlbildungen
08 ;O;I34Z;Geriatrische fr¸hrehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe
08 ;O;I36Z;Beidseitige Implantation einer Endoprothese an H¸ft- und/oder Kniegelenk
08 ;O;I37Z;Resezierender Eingriff am Becken bei bˆsartiger Neubildung des Beckens oder Mehretageneingriffe an der unteren Extremit‰t
08 ;O;I39Z;Strahlentherapie bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe, mehr als 8†Bestrahlungen
08 ;A;I40Z;Fr¸hrehabilitation bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe
08 ;A;I41Z;Geriatrische fr¸hrehabilitative Komplexbehandlung bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe
08 ;A;I42Z;Multimodale Schmerztherapie bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe
08 ;O;I43A;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, mit ‰uﬂerst schweren CC
08 ;O;I43B;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, ohne ‰uﬂerst schwere CC
08 ;O;I44A;Implantation einer bikondyl‰ren Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, mit ‰uﬂerst schweren CC oder Korrektur einer Brustkorbdeformit‰t
08 ;O;I44B;Implantation einer bikondyl‰ren Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, ohne ‰uﬂerst schweren CC oder ohne Korrektur einer Brustkorbdeformit‰t
08 ;O;I44C;Verschiedene Endoprotheseneingriffe am Kniegelenk
08 ;O;I45A;Implantation und Ersatz einer Bandscheibenendoprothese, mehr als ein†Segment
08 ;O;I45B;Implantation und Ersatz einer Bandscheibenendoprothese, weniger als 2†Segmente
08 ;O;I46A;Prothesenwechsel am H¸ftgelenk mit ‰uﬂerst schweren CC oder Eingriff an mehreren Lokalisationen
08 ;O;I46B;Prothesenwechsel am H¸ftgelenk ohne ‰uﬂerst schwere CC, ohne Eingriff an mehreren Lokalisationen
08 ;O;I47A;Revision oder Ersatz des H¸ftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne ‰uﬂerst schwere CC, Alter†>†15†Jahre, mit komplizierendem Eingriff oder mit Implantation / Wechsel einer Radiuskopfprothese
08 ;O;I47B;Revision oder Ersatz des H¸ftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne ‰uﬂerst schwere CC, Alter†>†15†Jahre, ohne komplizierenden Eingriff
08 ;O;I50Z;Gewebe- / Hauttransplantation, auﬂer an der Hand, ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne schweren Weichteilschaden, ohne ‰uﬂerst schwere oder schwere CC
08 ;O;I54Z;Strahlentherapie bei Krankheiten und Stˆrungen an Muskel-Skelett-System und Bindegewebe, weniger als 9†Bestrahlungen bei bˆsartiger Neubildung
08 ;O;I59Z;Andere Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk oder m‰ﬂig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm
08 ;M;I60Z;Frakturen am Femurschaft, Alter†<†3†Jahre
08 ;M;I64A;Osteomyelitis, Alter†<†16†Jahre
08 ;M;I64B;Osteomyelitis, Alter†>†15†Jahre, mit ‰uﬂerst schweren oder schweren CC
08 ;M;I64C;Osteomyelitis, Alter†>†15†Jahre, ohne ‰uﬂerst schwere oder schwere CC
08 ;M;I65A;Bˆsartige Neubildung des Bindegewebes einschlieﬂlich pathologischer Fraktur, Alter†<†17†Jahre oder mit ‰uﬂerst schweren CC, mit hochkomplexer Chemotherapie
08 ;M;I65B;Bˆsartige Neubildung des Bindegewebes einschlieﬂlich pathologischer Fraktur, Alter†<†17†Jahre oder mit ‰uﬂerst schweren CC, ohne hochkomplexe Chemotherapie
08 ;M;I65C;Bˆsartige Neubildung des Bindegewebes einschlieﬂlich pathologischer Fraktur, Alter†>†16†Jahre, ohne ‰uﬂerst schwere CC
08 ;M;I66A;Andere Erkrankungen des Bindegewebes, mehr als ein†Belegungstag, mit ‰uﬂerst schweren CC
08 ;M;I66B;Andere Erkrankungen des Bindegewebes, mehr als ein†Belegungstag, ohne ‰uﬂerst schwere CC oder Frakturen an Becken und Schenkelhals
08 ;M;I66C;Andere Erkrankungen des Bindegewebes, ein†Belegungstag
08 ;M;I68A;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbels‰ulenbereich, mehr als ein†Belegungstag, mit schweren CC oder bei Para-†/†Tetraplegie, bei Diszitis oder infektiˆser Spondylopathie
08 ;M;I68B;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbels‰ulenbereich, mehr als ein†Belegungstag, mit schw. CC oder bei Para-†/†Tetraplegie, Alter†>†65†Jahre oder mit kompl. Diagnose auﬂer bei Diszitis oder infektiˆser Spondylopathie
08 ;M;I68C;Nicht operativ behandelte Erkrankungen und Verletzungen im WS-Bereich, mehr als ein†Belegungstag, mit schw. CC, Alter†>†65†Jahre od. ‰uﬂ. schwere CC, auﬂer bei Para-†/†Tetraplegie, ohne komplexe Diagnose, auﬂer bei Diszitis od. infektiˆser Spondylopathie
08 ;M;I68D;Nicht operativ behandelte Erkrankungen und Verl. im WS-Bereich, mehr als†ein†Belegungstag, bei and. Femurfraktur, Alt.†<†65†J., mit schw. CC, oh. ‰uﬂ. schw. CC, auﬂ. b. Para-†/†Tetraplegie, auﬂ. b. Diszitis od. infekt. Spondylopathie, oh. kompl. Diagn.
08 ;M;I68E;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbels‰ulenbereich, ein†Belegungstag
08 ;M;I69A;Knochenkrankheiten und spezifische Arthropathien mit komplexer Diagnose oder Muskel- und Sehnenerkrankungen bei Para-†/†Tetraplegie
08 ;M;I69B;Knochenkrankheiten und spezifische Arthropathien ohne komplexe Diagnose
08 ;M;I71A;Muskel- und Sehnenerkrankungen auﬂer bei Para-†/†Tetraplegie oder Verstauchung, Zerrung, Luxation an H¸ftgelenk, Becken und Oberschenkel, mit Zerebralparese oder Kontraktur
08 ;M;I71B;Muskel- und Sehnenerkrankungen auﬂer bei Para-†/†Tetraplegie oder Verstauchung, Zerrung, Luxation an H¸ftgelenk, Becken und Oberschenkel, ohne Zerebralparese, ohne Kontraktur
08 ;M;I72Z;Entz¸ndung von Sehnen, Muskeln und Schleimbeuteln mit ‰uﬂerst schweren oder schweren CC oder Frakturen am Femurschaft, Alter†>†2†Jahre
08 ;M;I73Z;Nachbehandlung bei Erkrankungen des Bindegewebes
08 ;M;I74A;Verletzungen an Unterarm, Handgelenk, Hand oder Fuﬂ mit ‰uﬂerst schweren oder schweren CC oder unspezifische Arthropathien
08 ;M;I74B;Verletzungen an Unterarm, Handgelenk, Hand oder Fuﬂ ohne ‰uﬂerst schwere oder schwere CC, Alter†<†10†Jahre
08 ;M;I74C;Verletzungen an Unterarm, Handgelenk, Hand oder Fuﬂ ohne ‰uﬂerst schwere oder schwere CC, Alter†>†9†Jahre
08 ;M;I75A;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk mit CC
08 ;M;I75B;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk ohne CC oder Entz¸ndungen von Sehnen, Muskeln und Schleimbeuteln ohne ‰uﬂerst schwere oder schwere CC
08 ;M;I76A;Andere Erkrankungen des Bindegewebes mit komplizierender Diagnose oder ‰uﬂerst schweren CC oder septische Arthritis mit ‰uﬂerst schweren CC oder Alter†<†16†Jahre
