IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
C84.0;Mycosis fungoides;1;1;0
C84.1;Sézary-Syndrom;1;1;0
C84.4;Peripheres T-Zell-Lymphom, nicht spezifiziert;1;1;0
C84.5;Sonstige reifzellige T/NK-Zell-Lymphome;1;1;0
C84.6;Anaplastisches großzelliges Lymphom, ALK-positiv;1;0;0
C84.7;Anaplastisches großzelliges Lymphom, ALK-negativ;1;0;0
C84.8;Kutanes T-Zell-Lymphom, nicht näher bezeichnet;1;1;0
C84.9;Reifzelliges T/NK-Zell-Lymphom, nicht näher bezeichnet;1;0;0
C85.1;B-Zell-Lymphom, nicht näher bezeichnet;1;1;0
C85.2;Mediastinales (thymisches) großzelliges B-Zell-Lymphom;1;1;0
C85.7;Sonstige näher bezeichnete Typen des Non-Hodgkin-Lymphoms;1;1;0
C85.9;Non-Hodgkin-Lymphom, nicht näher bezeichnet;1;1;0
C86.0;Extranodales NK/T-Zell-Lymphom, nasaler Typ;1;0;0
C86.1;Hepatosplenisches T-Zell-Lymphom;1;0;0
C86.2;T-Zell-Lymphom vom Enteropathie-Typ;1;0;0
C86.3;Subkutanes pannikulitisches T-Zell-Lymphom;1;0;0
C86.5;Angioimmunoblastisches T-Zell-Lymphom;1;0;0
C86.6;Primäre kutane CD30-positive T-Zell-Proliferationen;1;0;0
C88.00;Makroglobulinämie Waldenström: Ohne Angabe einer kompletten Remission;1;1;0
C88.30;Immunproliferative Dünndarmkrankheit: Ohne Angabe einer kompletten Remission;1;1;0
C88.40;Extranodales Marginalzonen-B-Zell-Lymphom des Mukosa-assoziierten lymphatischen Gewebes [MALT-Lymphom]: Ohne Angabe einer kompletten Remission;1;1;0
C88.41;Extranodales Marginalzonen-B-Zell-Lymphom des Mukosa-assoziierten lymphatischen Gewebes [MALT-Lymphom]: In kompletter Remission;1;0;0
C88.70;Sonstige bösartige immunproliferative Krankheiten: Ohne Angabe einer kompletten Remission;1;0;0
C90.00;Multiples Myelom: Ohne Angabe einer kompletten Remission;1;1;0
C90.01;Multiples Myelom: In kompletter Remission;1;1;0
C90.10;Plasmazellenleukämie: Ohne Angabe einer kompletten Remission;1;0;0
C90.20;Extramedulläres Plasmozytom: Ohne Angabe einer kompletten Remission;1;0;0
C90.30;Solitäres Plasmozytom: Ohne Angabe einer kompletten Remission;1;1;0
C91.00;Akute lymphatische Leukämie [ALL]: Ohne Angabe einer kompletten Remission;1;1;0
C91.01;Akute lymphatische Leukämie [ALL]: In kompletter Remission;1;1;0
C91.10;Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: Ohne Angabe einer kompletten Remission;1;1;0
C91.11;Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: In kompletter Remission;1;1;0
C91.31;Prolymphozytäre Leukämie vom B-Zell-Typ: In kompletter Remission;1;0;0
C91.40;Haarzellenleukämie: Ohne Angabe einer kompletten Remission;1;0;0
C91.50;Adulte(s) T-Zell-Lymphom/Leukämie (HTLV-1-assoziiert): Ohne Angabe einer kompletten Remission;1;0;0
C91.60;Prolymphozyten-Leukämie vom T-Zell-Typ: Ohne Angabe einer kompletten Remission;1;0;0
C91.70;Sonstige lymphatische Leukämie: Ohne Angabe einer kompletten Remission;1;0;0
C91.80;Reifzellige B-ALL vom Burkitt-Typ: Ohne Angabe einer kompletten Remission;1;1;0
C92.00;Akute myeloblastische Leukämie [AML]: Ohne Angabe einer kompletten Remission;1;1;0
C92.01;Akute myeloblastische Leukämie [AML]: In kompletter Remission;1;1;0
C92.10;Chronische myeloische Leukämie [CML], BCR/ABL-positiv: Ohne Angabe einer kompletten Remission;1;1;0
C92.11;Chronische myeloische Leukämie [CML], BCR/ABL-positiv: In kompletter Remission;1;1;0
C92.30;Myelosarkom: Ohne Angabe einer kompletten Remission;1;0;0
C92.40;Akute Promyelozyten-Leukämie [PCL]: Ohne Angabe einer kompletten Remission;1;1;0
C92.41;Akute Promyelozyten-Leukämie [PCL]: In kompletter Remission;1;0;0
C92.50;Akute myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;1;1;0
C92.51;Akute myelomonozytäre Leukämie: In kompletter Remission;1;1;0
C92.70;Sonstige myeloische Leukämie: Ohne Angabe einer kompletten Remission;1;0;0
C92.80;Akute myeloische Leukämie mit multilineärer Dysplasie: Ohne Angabe einer kompletten Remission;1;1;0
C92.81;Akute myeloische Leukämie mit multilineärer Dysplasie: In kompletter Remission;1;0;0
C93.00;Akute Monoblasten-/Monozytenleukämie: Ohne Angabe einer kompletten Remission;1;1;0
C93.01;Akute Monoblasten-/Monozytenleukämie: In kompletter Remission;1;0;0
C93.10;Chronische myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;1;1;0
C93.11;Chronische myelomonozytäre Leukämie: In kompletter Remission;1;0;0
C93.30;Juvenile myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;1;0;0
C94.00;Akute Erythroleukämie: Ohne Angabe einer kompletten Remission;1;0;0
C94.20;Akute Megakaryoblastenleukämie: Ohne Angabe einer kompletten Remission;1;0;0
C94.40;Akute Panmyelose mit Myelofibrose: Ohne Angabe einer kompletten Remission;1;0;0
C94.60;Myelodysplastische und myeloproliferative Krankheit, nicht klassifizierbar: Ohne Angabe einer kompletten Remission;1;0;0
C94.70;Sonstige näher bezeichnete Leukämien: Ohne Angabe einer kompletten Remission;1;0;0
C95.00;Akute Leukämie nicht näher bezeichneten Zelltyps: Ohne Angabe einer kompletten Remission;1;0;0
C95.01;Akute Leukämie nicht näher bezeichneten Zelltyps: In kompletter Remission;1;0;0
C95.8;Leukämie, refraktär auf Standard-Induktionstherapie;0;1;0
C95.90;Leukämie, nicht näher bezeichnet: Ohne Angabe einer kompletten Remission;1;0;0
C96.0;Multifokale und multisystemische (disseminierte) Langerhans-Zell-Histiozytose [Abt-Letterer-Siwe-Krankheit];1;0;0
C96.2;Bösartiger Mastzelltumor;1;1;0
C96.4;Sarkom der dendritischen Zellen (akzessorische Zellen);1;0;0
C96.5;Multifokale und unisystemische Langerhans-Zell-Histiozytose;1;1;0
C96.6;Unifokale Langerhans-Zell-Histiozytose;1;0;0
C96.7;Sonstige näher bezeichnete bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes;1;0;0
C96.9;Bösartige Neubildung des lymphatischen, blutbildenden und verwandten Gewebes, nicht näher bezeichnet;1;0;0
C97;Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen;0;1;0
D00.0;Carcinoma in situ: Lippe, Mundhöhle und Pharynx;1;0;0
D03.3;Melanoma in situ sonstiger und nicht näher bezeichneter Teile des Gesichtes;1;1;0
D03.5;Melanoma in situ des Rumpfes;1;1;0
D03.6;Melanoma in situ der oberen Extremität, einschließlich Schulter;1;1;0
D03.7;Melanoma in situ der unteren Extremität, einschließlich Hüfte;1;1;0
D03.9;Melanoma in situ, nicht näher bezeichnet;1;1;0
D04.2;Carcinoma in situ: Haut des Ohres und des äußeren Gehörganges;1;1;0
D04.3;Carcinoma in situ: Haut sonstiger und nicht näher bezeichneter Teile des Gesichtes;1;1;0
D04.4;Carcinoma in situ: Behaarte Kopfhaut und Haut des Halses;1;1;0
D04.5;Carcinoma in situ: Haut des Rumpfes;1;1;0
D04.6;Carcinoma in situ: Haut der oberen Extremität, einschließlich Schulter;1;1;0
D04.7;Carcinoma in situ: Haut der unteren Extremität, einschließlich Hüfte;1;1;0
D04.8;Carcinoma in situ: Haut an sonstigen Lokalisationen;1;0;0
D04.9;Carcinoma in situ: Haut, nicht näher bezeichnet;1;1;0
D05.1;Carcinoma in situ der Milchgänge;1;1;0
D05.7;Sonstiges Carcinoma in situ der Brustdrüse;1;0;0
D05.9;Carcinoma in situ der Brustdrüse, nicht näher bezeichnet;1;0;0
D06.1;Carcinoma in situ: Ektozervix;1;1;0
D07.1;Carcinoma in situ: Vulva;1;1;0
D07.2;Carcinoma in situ: Vagina;0;1;0
D07.4;Carcinoma in situ: Penis;1;0;0
D10.0;Gutartige Neubildung: Lippe;1;0;0
D10.3;Gutartige Neubildung: Sonstige und nicht näher bezeichnete Teile des Mundes;1;1;0
D10.5;Gutartige Neubildung: Sonstige Teile des Oropharynx;0;1;0
D10.6;Gutartige Neubildung: Nasopharynx;1;0;0
D11.0;Gutartige Neubildung: Parotis;1;1;0
D12.0;Gutartige Neubildung: Zäkum;1;0;0
D12.2;Gutartige Neubildung: Colon ascendens;0;1;0
D12.5;Gutartige Neubildung: Colon sigmoideum;1;1;0
D12.6;Gutartige Neubildung: Kolon, nicht näher bezeichnet;1;1;0
D12.8;Gutartige Neubildung: Rektum;1;1;0
D13.0;Gutartige Neubildung: Ösophagus;1;0;0
D13.1;Gutartige Neubildung: Magen;1;0;0
D13.2;Gutartige Neubildung: Duodenum;1;0;0
D13.4;Gutartige Neubildung: Leber;1;1;0
D13.6;Gutartige Neubildung: Pankreas;1;0;0
D13.7;Gutartige Neubildung: Endokriner Drüsenanteil des Pankreas;1;0;0
D13.9;Gutartige Neubildung: Ungenau bezeichnete Lokalisationen innerhalb des Verdauungssystems;1;0;0
D14.3;Gutartige Neubildung: Bronchus und Lunge;1;0;0
D15.0;Gutartige Neubildung: Thymus;1;0;0
D15.1;Gutartige Neubildung: Herz;1;0;0
D16.2;Gutartige Neubildung des Knochens und des Gelenkknorpels: Lange Knochen der unteren Extremität;1;0;0
D16.3;Gutartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der unteren Extremität;1;0;0
D16.41;Gutartige Neubildung des Knochens und des Gelenkknorpels: Kraniofazial;1;0;0
D16.42;Gutartige Neubildung des Knochens und des Gelenkknorpels: Maxillofazial;1;0;0
D16.5;Gutartige Neubildung des Knochens und des Gelenkknorpels: Unterkieferknochen;1;0;0
D16.6;Gutartige Neubildung des Knochens und des Gelenkknorpels: Wirbelsäule;1;0;0
D16.9;Gutartige Neubildung: Knochen und Gelenkknorpel, nicht näher bezeichnet;0;1;0
D17.0;Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut des Kopfes, des Gesichtes und des Halses;1;1;0
D17.1;Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut des Rumpfes;1;1;0
D17.2;Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut der Extremitäten;1;1;0
D17.3;Gutartige Neubildung des Fettgewebes der Haut und der Unterhaut an sonstigen und nicht näher bezeichneten Lokalisationen;1;0;0
D17.7;Gutartige Neubildung des Fettgewebes an sonstigen Lokalisationen;1;0;0
D17.9;Gutartige Neubildung des Fettgewebes, nicht näher bezeichnet;1;1;0
D18.00;Hämangiom: Nicht näher bezeichnete Lokalisation;1;1;0
D18.01;Hämangiom: Haut und Unterhaut;1;1;0
D18.02;Hämangiom: Intrakraniell;1;1;0
D18.03;Hämangiom: Hepatobiliäres System und Pankreas;1;1;0
D18.05;Hämangiom: Ohr, Nase, Mund und Rachen;1;0;0
D18.08;Hämangiom: Sonstige Lokalisationen;1;1;0
D18.10;Lymphangiom: Hygroma colli cysticum;1;1;0
D18.18;Lymphangiom: Sonstige Lokalisationen;1;0;0
D18.19;Lymphangiom: Nicht näher bezeichnete Lokalisation;1;0;0
D20.0;Gutartige Neubildung: Retroperitoneum;1;0;0
D21.0;Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe des Kopfes, des Gesichtes und des Halses;1;1;0
D21.1;Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe der oberen Extremität, einschließlich Schulter;1;0;0
D21.2;Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe der unteren Extremität, einschließlich Hüfte;1;0;0
D21.3;Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe des Thorax;1;0;0
D21.9;Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe, nicht näher bezeichnet;1;1;0
D22.1;Melanozytennävus des Augenlides, einschließlich Kanthus;1;1;0
D22.2;Melanozytennävus des Ohres und des äußeren Gehörganges;1;1;0
D22.3;Melanozytennävus sonstiger und nicht näher bezeichneter Teile des Gesichtes;1;1;0
D22.4;Melanozytennävus der behaarten Kopfhaut und des Halses;1;1;0
D22.5;Melanozytennävus des Rumpfes;1;1;0
D22.6;Melanozytennävus der oberen Extremität, einschließlich Schulter;1;1;0
D22.7;Melanozytennävus der unteren Extremität, einschließlich Hüfte;1;1;0
D22.9;Melanozytennävus, nicht näher bezeichnet;1;1;0
D23.1;Sonstige gutartige Neubildungen: Haut des Augenlides, einschließlich Kanthus;1;0;0
D23.2;Sonstige gutartige Neubildungen: Haut des Ohres und des äußeren Gehörganges;1;1;0
D23.3;Sonstige gutartige Neubildungen: Haut sonstiger und nicht näher bezeichneter Teile des Gesichtes;1;1;0
D23.4;Sonstige gutartige Neubildungen: Behaarte Kopfhaut und Haut des Halses;1;1;0
D23.5;Sonstige gutartige Neubildungen: Haut des Rumpfes;1;1;0
D23.6;Sonstige gutartige Neubildungen: Haut der oberen Extremität, einschließlich Schulter;1;1;0
D23.7;Sonstige gutartige Neubildungen: Haut der unteren Extremität, einschließlich Hüfte;1;1;0
D23.9;Sonstige gutartige Neubildungen: Haut, nicht näher bezeichnet;1;1;0
D24;Gutartige Neubildung der Brustdrüse [Mamma];1;0;0
D25.0;Submuköses Leiomyom des Uterus;0;1;0
D25.9;Leiomyom des Uterus, nicht näher bezeichnet;1;1;0
D27;Gutartige Neubildung des Ovars;1;1;0
D28.0;Gutartige Neubildung: Vulva;1;0;0
D29.1;Gutartige Neubildung: Prostata;1;1;0
D30.0;Gutartige Neubildung: Niere;0;1;0
D32.0;Gutartige Neubildung: Hirnhäute;1;1;0
D32.1;Gutartige Neubildung: Rückenmarkhäute;1;0;0
D32.9;Gutartige Neubildung: Meningen, nicht näher bezeichnet;1;1;0
D33.0;Gutartige Neubildung: Gehirn, supratentoriell;1;1;0
D33.1;Gutartige Neubildung: Gehirn, infratentoriell;1;1;0
D33.2;Gutartige Neubildung: Gehirn, nicht näher bezeichnet;1;0;0
D33.3;Gutartige Neubildung: Hirnnerven;1;1;0
D33.4;Gutartige Neubildung: Rückenmark;1;1;0
D33.7;Gutartige Neubildung: Sonstige näher bezeichnete Teile des Zentralnervensystems;1;1;0
D34;Gutartige Neubildung der Schilddrüse;1;1;0
D35.0;Gutartige Neubildung: Nebenniere;1;1;0
D35.2;Gutartige Neubildung: Hypophyse;1;1;0
D35.3;Gutartige Neubildung: Ductus craniopharyngealis;1;0;0
D35.5;Gutartige Neubildung: Glomus caroticum;1;0;0
D36.0;Gutartige Neubildung: Lymphknoten;1;0;0
D36.1;Gutartige Neubildung: Periphere Nerven und autonomes Nervensystem;1;1;0
D36.7;Gutartige Neubildung: Sonstige näher bezeichnete Lokalisationen;1;1;0
D36.9;Gutartige Neubildung an nicht näher bezeichneter Lokalisation;1;0;0
D37.0;Neubildung unsicheren oder unbekannten Verhaltens: Lippe, Mundhöhle und Pharynx;1;1;0
D37.1;Neubildung unsicheren oder unbekannten Verhaltens: Magen;1;1;0
D37.2;Neubildung unsicheren oder unbekannten Verhaltens: Dünndarm;1;1;0
D37.3;Neubildung unsicheren oder unbekannten Verhaltens: Appendix vermiformis;1;0;0
D37.4;Neubildung unsicheren oder unbekannten Verhaltens: Kolon;1;1;0
D37.5;Neubildung unsicheren oder unbekannten Verhaltens: Rektum;1;1;0
D37.6;Neubildung unsicheren oder unbekannten Verhaltens: Leber, Gallenblase und Gallengänge;1;1;0
D37.70;Neubildung unsicheren oder unbekannten Verhaltens: Pankreas;1;1;0
D37.78;Neubildung unsicheren oder unbekannten Verhaltens: Sonstige Verdauungsorgane;1;1;0
D37.9;Neubildung unsicheren oder unbekannten Verhaltens: Verdauungsorgan, nicht näher bezeichnet;1;1;0
D38.1;Neubildung unsicheren oder unbekannten Verhaltens: Trachea, Bronchus und Lunge;1;1;0
D38.3;Neubildung unsicheren oder unbekannten Verhaltens: Mediastinum;1;0;0
D38.5;Neubildung unsicheren oder unbekannten Verhaltens: Sonstige Atmungsorgane;1;0;0
D39.1;Neubildung unsicheren oder unbekannten Verhaltens: Ovar;1;1;0
D39.2;Neubildung unsicheren oder unbekannten Verhaltens: Plazenta;1;0;0
D39.7;Neubildung unsicheren oder unbekannten Verhaltens: Sonstige weibliche Genitalorgane;1;1;0
D40.0;Neubildung unsicheren oder unbekannten Verhaltens: Prostata;1;0;0
D40.1;Neubildung unsicheren oder unbekannten Verhaltens: Hoden;1;0;0
D41.0;Neubildung unsicheren oder unbekannten Verhaltens: Niere;1;1;0
D41.4;Neubildung unsicheren oder unbekannten Verhaltens: Harnblase;1;1;0
D43.0;Neubildung unsicheren oder unbekannten Verhaltens: Gehirn, supratentoriell;1;0;0
D43.1;Neubildung unsicheren oder unbekannten Verhaltens: Gehirn, infratentoriell;1;0;0
D43.2;Neubildung unsicheren oder unbekannten Verhaltens: Gehirn, nicht näher bezeichnet;1;1;0
D43.4;Neubildung unsicheren oder unbekannten Verhaltens: Rückenmark;1;0;0
D44.0;Neubildung unsicheren oder unbekannten Verhaltens: Schilddrüse;1;0;0
D44.1;Neubildung unsicheren oder unbekannten Verhaltens: Nebenniere;1;1;0
D44.3;Neubildung unsicheren oder unbekannten Verhaltens: Hypophyse;1;1;0
D44.4;Neubildung unsicheren oder unbekannten Verhaltens: Ductus craniopharyngealis;1;1;0
D44.5;Neubildung unsicheren oder unbekannten Verhaltens: Epiphyse [Glandula pinealis] [Zirbeldrüse];1;0;0
D44.7;Neubildung unsicheren oder unbekannten Verhaltens: Glomus aorticum und sonstige Paraganglien;1;0;0
D44.8;Neubildung unsicheren oder unbekannten Verhaltens: Beteiligung mehrerer endokriner Drüsen;1;1;0
D44.9;Neubildung unsicheren oder unbekannten Verhaltens: Endokrine Drüse, nicht näher bezeichnet;1;1;0
D45;Polycythaemia vera;1;1;0
D46.0;Refraktäre Anämie ohne Ringsideroblasten, so bezeichnet;1;0;0
D46.1;Refraktäre Anämie mit Ringsideroblasten;1;1;0
D46.2;Refraktäre Anämie mit Blastenüberschuss [RAEB];1;1;0
D46.4;Refraktäre Anämie, nicht näher bezeichnet;1;0;0
D46.5;Refraktäre Anämie mit Mehrlinien-Dysplasie;1;1;0
D46.6;Myelodysplastisches Syndrom mit isolierter del(5q)-Chromosomenanomalie;1;1;0
D46.7;Sonstige myelodysplastische Syndrome;1;1;0
D46.9;Myelodysplastisches Syndrom, nicht näher bezeichnet;1;1;0
D47.0;Histiozyten- und Mastzelltumor unsicheren oder unbekannten Verhaltens;1;0;0
D47.1;Chronische myeloproliferative Krankheit;1;1;0
D47.2;Monoklonale Gammopathie unbestimmter Signifikanz [MGUS];1;1;0
D47.3;Essentielle (hämorrhagische) Thrombozythämie;1;1;0
D47.4;Osteomyelofibrose;1;1;0
D47.7;Sonstige näher bezeichnete Neubildungen unsicheren oder unbekannten Verhaltens des lymphatischen, blutbildenden und verwandten Gewebes;1;0;0
D47.9;Neubildung unsicheren oder unbekannten Verhaltens des lymphatischen, blutbildenden und verwandten Gewebes, nicht näher bezeichnet;1;1;0
D48.0;Neubildung unsicheren oder unbekannten Verhaltens: Knochen und Gelenkknorpel;1;1;0
D48.1;Neubildung unsicheren oder unbekannten Verhaltens: Bindegewebe und andere Weichteilgewebe;1;1;0
D48.2;Neubildung unsicheren oder unbekannten Verhaltens: Periphere Nerven und autonomes Nervensystem;1;0;0
D48.3;Neubildung unsicheren oder unbekannten Verhaltens: Retroperitoneum;1;1;0
D48.4;Neubildung unsicheren oder unbekannten Verhaltens: Peritoneum;1;0;0
D48.5;Neubildung unsicheren oder unbekannten Verhaltens: Haut;1;1;0
D48.6;Neubildung unsicheren oder unbekannten Verhaltens: Brustdrüse [Mamma];1;1;0
D48.7;Neubildung unsicheren oder unbekannten Verhaltens: Sonstige näher bezeichnete Lokalisationen;1;1;0
D48.9;Neubildung unsicheren oder unbekannten Verhaltens, nicht näher bezeichnet;1;1;0
D50.0;Eisenmangelanämie nach Blutverlust (chronisch);1;1;0
D50.8;Sonstige Eisenmangelanämien;1;1;0
D50.9;Eisenmangelanämie, nicht näher bezeichnet;1;1;0
D51.0;Vitamin-B12-Mangelanämie durch Mangel an Intrinsic-Faktor;1;1;0
D51.3;Sonstige alimentäre Vitamin-B12-Mangelanämie;1;1;0
D51.8;Sonstige Vitamin-B12-Mangelanämien;1;1;0
D51.9;Vitamin-B12-Mangelanämie, nicht näher bezeichnet;1;1;0
D52.0;Alimentäre Folsäure-Mangelanämie;0;1;0
D52.8;Sonstige Folsäure-Mangelanämien;0;1;0
D52.9;Folsäure-Mangelanämie, nicht näher bezeichnet;1;1;0
D53.0;Eiweißmangelanämie;0;1;0
D53.1;Sonstige megaloblastäre Anämien, anderenorts nicht klassifiziert;1;1;0
D53.8;Sonstige näher bezeichnete alimentäre Anämien;0;1;0
D53.9;Alimentäre Anämie, nicht näher bezeichnet;1;1;0
D55.0;Anämie durch Glukose-6-Phosphat-Dehydrogenase[G6PD]-Mangel;1;0;0
D55.2;Anämie durch Störungen glykolytischer Enzyme;1;0;0
D56.0;Alpha-Thalassämie;1;0;0
D56.1;Beta-Thalassämie;1;1;0
D56.2;Delta-Beta-Thalassämie;1;0;0
D56.8;Sonstige Thalassämien;1;0;0
D56.9;Thalassämie, nicht näher bezeichnet;1;1;0
D57.0;Sichelzellenanämie mit Krisen;1;1;0
D57.1;Sichelzellenanämie ohne Krisen;1;1;0
D57.3;Sichelzellen-Erbanlage;0;1;0
D58.0;Hereditäre Sphärozytose;1;0;0
D58.2;Sonstige Hämoglobinopathien;1;1;0
D58.9;Hereditäre hämolytische Anämie, nicht näher bezeichnet;1;0;0
D59.0;Arzneimittelinduzierte autoimmunhämolytische Anämie;1;0;0
D59.1;Sonstige autoimmunhämolytische Anämien;1;1;0
D59.3;Hämolytisch-urämisches Syndrom;1;1;0
D59.4;Sonstige nicht-autoimmunhämolytische Anämien;1;0;0
D59.5;Paroxysmale nächtliche Hämoglobinurie [Marchiafava-Micheli];1;1;0
D59.8;Sonstige erworbene hämolytische Anämien;1;0;0
D59.9;Erworbene hämolytische Anämie, nicht näher bezeichnet;1;0;0
D60.0;Chronische erworbene isolierte aplastische Anämie;1;0;0
D60.9;Erworbene isolierte aplastische Anämie, nicht näher bezeichnet;1;0;0
D61.0;Angeborene aplastische Anämie;1;1;0
D61.10;Aplastische Anämie infolge zytostatischer Therapie;1;1;0
D61.18;Sonstige arzneimittelinduzierte aplastische Anämie;0;1;0
D61.19;Arzneimittelinduzierte aplastische Anämie, nicht näher bezeichnet;1;0;0
D61.2;Aplastische Anämie infolge sonstiger äußerer Ursachen;1;0;0
D61.3;Idiopathische aplastische Anämie;1;1;0
D61.8;Sonstige näher bezeichnete aplastische Anämien;1;0;0
D61.9;Aplastische Anämie, nicht näher bezeichnet;1;1;0
D62;Akute Blutungsanämie;1;1;0
D63.0;Anämie bei Neubildungen;0;1;0
D63.8;Anämie bei sonstigen chronischen, anderenorts klassifizierten Krankheiten;0;1;0
D64.0;Hereditäre sideroachrestische [sideroblastische] Anämie;1;0;0
D64.3;Sonstige sideroachrestische [sideroblastische] Anämien;1;1;0
D64.4;Kongenitale dyserythropoetische Anämie;1;0;0
D64.8;Sonstige näher bezeichnete Anämien;1;1;0
D64.9;Anämie, nicht näher bezeichnet;1;1;0
D66;Hereditärer Faktor-VIII-Mangel;1;1;0
D67;Hereditärer Faktor-IX-Mangel;1;0;0
D68.00;Hereditäres Willebrand-Jürgens-Syndrom;1;1;0
D68.01;Erworbenes Willebrand-Jürgens-Syndrom;0;1;0
D68.09;Willebrand-Jürgens-Syndrom, nicht näher bezeichnet;1;0;0
D68.20;Hereditärer Faktor-I-Mangel;1;0;0
D68.22;Hereditärer Faktor-V-Mangel;0;1;0
D68.31;Hämorrhagische Diathese durch Vermehrung von Antikörpern gegen Faktor VIII;1;0;0
D68.33;Hämorrhagische Diathese durch Cumarine (Vitamin-K-Antagonisten);1;1;0
D68.35;Hämorrhagische Diathese durch sonstige Antikoagulanzien;0;1;0
D68.4;Erworbener Mangel an Gerinnungsfaktoren;1;1;0
D68.5;Primäre Thrombophilie;1;1;0
D68.6;Sonstige Thrombophilien;1;1;0
D68.8;Sonstige näher bezeichnete Koagulopathien;1;1;0
D68.9;Koagulopathie, nicht näher bezeichnet;1;1;0
D69.0;Purpura anaphylactoides;1;1;0
D69.1;Qualitative Thrombozytendefekte;1;0;0
D69.3;Idiopathische thrombozytopenische Purpura;1;1;0
D69.40;Sonstige primäre Thrombozytopenie: Als transfusionsrefraktär bezeichnet;1;0;0
D69.41;Sonstige primäre Thrombozytopenie: Nicht als transfusionsrefraktär bezeichnet;1;1;0
D69.52;Heparin-induzierte Thrombozytopenie Typ I;0;1;0
D69.53;Heparin-induzierte Thrombozytopenie Typ II;0;1;0
D69.57;Sonstige sekundäre Thrombozytopenien, als transfusionsrefraktär bezeichnet;1;1;0
D69.58;Sonstige sekundäre Thrombozytopenien, nicht als transfusionsrefraktär bezeichnet;1;1;0
D69.59;Sekundäre Thrombozytopenie, nicht näher bezeichnet;1;1;0
D69.60;Thrombozytopenie, nicht näher bezeichnet: Als transfusionsrefraktär bezeichnet;1;1;0
D69.61;Thrombozytopenie, nicht näher bezeichnet: Nicht als transfusionsrefraktär bezeichnet;1;1;0
D69.9;Hämorrhagische Diathese, nicht näher bezeichnet;0;1;0
D70.0;Angeborene Agranulozytose und Neutropenie;1;0;0
D70.10;Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase unter 4 Tage;1;1;0
D70.11;Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase 10 Tage bis unter 20 Tage;0;1;0
D70.12;Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase 20 Tage und mehr;0;1;0
D70.13;Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase 4 Tage bis unter 7 Tage;0;1;0
D70.14;Arzneimittelinduzierte Agranulozytose und Neutropenie: Kritische Phase 7 Tage bis unter 10 Tage;0;1;0
D70.18;Sonstige Verlaufsformen der arzneimittelinduzierten Agranulozytose und Neutropenie;0;1;0
D70.19;Arzneimittelinduzierte Agranulozytose und Neutropenie, nicht näher bezeichnet;0;1;0
D70.3;Sonstige Agranulozytose;1;1;0
D70.5;Zyklische Neutropenie;1;0;0
D70.6;Sonstige Neutropenie;1;1;0
D70.7;Neutropenie, nicht näher bezeichnet;1;1;0
D71;Funktionelle Störungen der neutrophilen Granulozyten;1;0;0
D72.1;Eosinophilie;1;1;0
D72.8;Sonstige näher bezeichnete Krankheiten der Leukozyten;1;1;0
D73.0;Hyposplenismus;0;1;0
D73.1;Hypersplenismus;0;1;0
D73.5;Infarzierung der Milz;0;1;0
D75.1;Sekundäre Polyglobulie [Polyzythämie];1;1;0
D75.8;Sonstige näher bezeichnete Krankheiten des Blutes und der blutbildenden Organe;1;1;0
D75.9;Krankheit des Blutes und der blutbildenden Organe, nicht näher bezeichnet;1;1;0
D76.1;Hämophagozytäre Lymphohistiozytose;1;1;0
D76.3;Sonstige Histiozytose-Syndrome;1;0;0
D80.0;Hereditäre Hypogammaglobulinämie;1;1;0
D80.1;Nichtfamiliäre Hypogammaglobulinämie;1;1;0
D80.2;Selektiver Immunglobulin-A-Mangel [IgA-Mangel];1;1;0
D80.3;Selektiver Mangel an Immunglobulin-G-Subklassen [IgG-Subklassen];1;1;0
D80.5;Immundefekt bei erhöhtem Immunglobulin M [IgM];1;0;0
D80.8;Sonstige Immundefekte mit vorherrschendem Antikörpermangel;1;1;0
D80.9;Immundefekt mit vorherrschendem Antikörpermangel, nicht näher bezeichnet;1;1;0
D81.1;Schwerer kombinierter Immundefekt [SCID] mit niedriger T- und B-Zellen-Zahl;1;0;0
