ID_MDC;ID_Partition;ID_DRG;ID_Text
07 ;A;H41D;Andere ERCP ohne bestimmte ERCP, ohne äußerst schwere oder schwere CC, Alter > 15 Jahre, ohne komplexen Eingriff, ohne Radiofrequenzablation mit endoskopischer Stentimplantation
07 ;A;H44Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an hepatobiliärem System und Pankreas
07 ;M;H60Z;Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden mit äußerst schweren CC
07 ;M;H61A;Bösartige Neubildung an hepatobiliärem System und Pankreas, mehr als ein Belegungstag, mit komplexer Diagnose, mit äußerst schweren CC oder Pfortaderthrombose
07 ;M;H61B;Bösartige Neubildung an hepatobiliärem System und Pankreas, ein Belegungstag oder ohne komplexe Diagnose oder ohne äußerst schwere CC, ohne Pfortaderthrombose, Alter < 17 Jahre
07 ;M;H61C;Bösartige Neubildung an hepatobiliärem System und Pankreas, ein Belegungstag oder ohne komplexe Diagnose oder ohne äußerst schwere CC, ohne Pfortaderthrombose, Alter > 16 Jahre
07 ;M;H62A;Erkrankungen des Pankreas außer bösartige Neubildung, mit akuter Pankreatitis oder Leberzirrhose oder bestimmter nichtinfektiöser Hepatitis, Alter < 16 Jahre
07 ;M;H62B;Erkrankungen des Pankreas außer bösartige Neubildung, mit akuter Pankreatitis oder Leberzirrhose oder bestimmter nichtinfektiöser Hepatitis, Alter > 15 Jahre
07 ;M;H62C;Erkrankungen des Pankreas außer bösartige Neubildung, ohne akute Pankreatitis, ohne Leberzirrhose, ohne bestimmte nichtinfektiöse Hepatitis
07 ;M;H63A;Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und best. nichtinfekt. Hepatitiden, mehr als ein Belegungstag, mit komplexer Diagnose und äußerst schw. oder schw. CC oder mit kompl. Diagnose oder äußerst schw. oder schw. CC, Alter < 1 J.
07 ;M;H63B;Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden, mehr als ein Belegungstag, mit komplexer Diagnose oder äußerst schweren oder schweren CC, Alter > 0 Jahre
07 ;M;H63C;Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden, ein Belegungstag oder ohne komplexe Diagnose und ohne äußerst schwere oder schwere CC
07 ;M;H64Z;Erkrankungen von Gallenblase und Gallenwegen
07 ;M;H77Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen an hepatobiliärem System und Pankreas
07 ;M;H78Z;Komplizierende Konstellation bei bestimmten Krankheiten und Störungen an hepatobiliärem System und Pankreas
08 ;O;I01Z;Beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexer Diagnose
08 ;O;I02A;Großfl. Gewebe- / Hauttransplantation, außer an der Hand, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen oder mit schwerem Weichteilschaden, mit äußerst schweren CC und komplexer OR-Prozedur
08 ;O;I02B;Großfl. Gewebe- / Hauttransplantation, auß. an d. Hand, m. kompliz. Konst., Eingr. an mehr. Lokal. od. schw. Weichteilschaden, m. äuß. schwer. CC od. kompl. OR-Proz. oder mit hochkompl. Gewebetransplantation oder bei bösart. Neub. und kompl. OR-Prozedur
08 ;O;I02C;Großfl. Gewebe- / Hauttransplantation, außer an der Hand, mit kompliz. Konst., Eingriff an mehreren Lokalisationen oder schw. Weichteilschaden, ohne äuß. schw. CC, ohne komplexe OR-Prozedur od. mit komplexer plast. Rekonstruktion od. kompl. OR-Prozedur
08 ;O;I02D;Kleinflächige oder großflächige Gewebe- / Hauttransplantation, außer an der Hand, mit äußerst schweren CC
08 ;O;I03A;Revision oder Ersatz des Hüftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter < 16 Jahre oder beidseitige od. mehrere gr. Eingr. an Gelenken der unt. Extr. mit kompl. Eingriff, mit äuß. schw. CC oder mehrzeitigem Wechsel oder Eingr. an mehr. Lok.
08 ;O;I03B;Revision oder Ersatz des Hüftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter < 16 Jahre oder beidseitige od. mehrere gr. Eingr. an Gelenken der unt. Extr. mit kompl. Eingriff, ohne äuß. schw. CC, ohne mehrzeit. Wechsel, ohne Eingr. an mehr. Lok.
08 ;O;I04Z;Implantation, Wechsel oder Entfernung einer Endoprothese am Kniegelenk mit komplizierender Diagnose oder Arthrodese
08 ;O;I05A;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne komplexen Eingriff, mit äußerst schweren CC
08 ;O;I05B;Anderer großer Gelenkersatz
08 ;O;I06A;Komplexe Eingriffe an der Wirbelsäule mit hochkomplexem Korrektureingriff oder bestimmtem mehrzeitigen Eingriff oder mit Eingriff an mehreren Lokalisationen oder mit komplizierender Konstellation oder bei Para- / Tetraplegie mit äußerst schweren CC
08 ;O;I06B;Komplexe Eingriffe an Wirbelsäule, Kopf und Hals mit hochkomplexem Eingriff an der Wirbelsäule oder komplexem Eingriff an Kopf und Hals, Alter < 19 Jahre oder mit sehr komplexem Eingriff bei schwerer entzündlicher Erkrankung
08 ;O;I06C;Komplexe Eingriffe an der Wirbelsäule mit bestimmtem Eingriff an Wirbelsäule ohne schwere entzündliche Erkrankung oder ohne bestimmten Eingriff an Wirbelsäule
08 ;O;I07Z;Amputation bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe
08 ;O;I08A;Andere Eingr. an Hüftgel. und Femur, mit kompl. Mehrfacheingriff oder äuß. schw. CC bei Zerebralpar. und mit Osteotomie oder Muskel- / Gelenkplastik bei Zerebralpar. oder Kontraktur oder mit best. Eingr. bei Beckenfraktur oder IntK > 392 / 368 / - P.
08 ;O;I08B;Andere Eingriffe an Hüftgelenk und Femur, mit komplexem Mehrfacheingriff oder komplexen Diagnosen oder mit bestimmtem Eingriff bei Beckenfraktur mit äußerst schweren CC oder Ersatz des Hüftgelenkes mit best. Eingriff an oberer Extremität und Wirbelsäule
08 ;O;I08C;Andere Eingriffe an Hüftgelenk und Femur, mit bestimmtem Eingriff bei Beckenfraktur ohne äußerst schwere CC oder Ersatz des Hüftgelenkes mit anderem Eingriff an oberer Extremität und Wirbelsäule
08 ;O;I08D;Andere Eingriffe an Hüftgelenk und Femur, mit Mehrfacheingriff oder mit komplexer Diagnose oder mit komplexer Prozedur oder mit äußerst schweren CC
08 ;O;I08E;Andere Eingriffe an Hüftgelenk und Femur, ohne äußerst schwere CC, mit mäßig komplexem Eingriff, mit bestimmter Osteotomie oder Muskel- und Gelenkplastik oder großer Eingriff untere Extremität oder bestimmte Knocheninfektion
08 ;O;I08F;Andere Eingriffe an Hüftgelenk und Femur, ohne äußerst schwere CC, mit mäßig komplexem Eingriff, ohne bestimmte Osteotomie, ohne Muskel- und Gelenkplastik, mehr als ein Belegungstag
08 ;O;I08G;Andere Eingriffe an Hüftgelenk und Femur, ohne mäßig komplexen Eingriff, mit bestimmter Knochentransplantation oder Pseudarthrose oder Revision einer Endoprothese am Hüftgelenk ohne Wechsel, mehr als ein Belegungstag
08 ;O;I08H;Andere Eingriffe an Hüftgelenk und Femur, ohne mäßig komplexen Eingriff, ohne bestimmte Knochentransplantation oder Pseudarthrose oder Revision einer Endoprothese am Hüftgelenk ohne Wechsel oder ein Belegungstag
08 ;O;I09A;Bestimmte Eingriffe an der Wirbelsäule, mit sehr komplexer Osteosynthese und äußerst schweren CC oder mehrzeitiger komplexer Eingriff oder komplexer Eingriff mit Wirbelkörperersatz oder verschiedene komplexe Eingriffe an mehreren Segmenten
08 ;O;I09B;Bestimmte Eingriffe an der Wirbelsäule, ohne sehr komplexe Osteosynthese, ohne mehrzeitigen komplexen Eingriff, mit komplexer Osteosynthese und äußerst schweren CC
08 ;O;I09C;Bestimmte Eingriffe an der Wirbelsäule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., m. best. Eingr. am Schädel, Gehirn, Rückenm. od. WS
08 ;O;I09D;Bestimmte Eingriffe an der Wirbelsäule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., ohne best. Eingr. an Schädel, Gehirn, Rückenm. od. WS
08 ;O;I09E;Bestimmte Eingriffe an der Wirbelsäule, ohne best. aufw. WS-Eingr., mit best. WS-Osteosynthesen, od. bei Para- / Tetraplegie od. bei HWS-Fraktur, od. m. intervertebralen Cages > 2 Seg.
08 ;O;I09F;Bestimmte Eingriffe an der Wirbelsäule, ohne best. aufw. WS-Eingr., ohne best. WS-Osteosynthesen, ohne Para- / Tetraplegie ohne HWS-Fraktur, ohne intervertebrale Cages > 2 Seg.
08 ;O;I10A;Andere Eingriffe an der Wirbelsäule mit bestimmtem Eingriff an Rückenmark, Spinalkanal, Wirbelsäule, Rumpf mit äußerst schweren CC
08 ;O;I10B;Andere Eingr. an der WS mit best. kompl. Eingr. od. Halotraktion od. Para- / Tetrapl., od. Wirbelfraktur mit best. Eingr. an WS, Spinalkanal und Bandscheibe ohne äuß. schw. CC od. best. and. Operationen an der WS mit äuß. schw. CC und > 1 BT
08 ;O;I10C;Andere Eingriffe an der Wirbelsäule mit kompl. Eingriff an der Wirbelsäule oder best. Diszitis, mit intervertebralem Cage 1 Segment oder bei best. Spinalkanalstenose oder best. Bandscheibenschäden oder Verschluss eines Bandscheibendefekts mit Implantat
08 ;O;I10D;Andere Eingriffe an der Wirbelsäule mit kompl. Eingriff an der Wirbelsäule oder best. Diszitis, ohne intervertebralen Cage 1 Segment, ohne best. Spinalkanalstenose, ohne best. Bandscheibenschäden, ohne Verschluss eines Bandscheibendefekts mit Implantat
08 ;O;I10E;Andere mäßig komplexe Eingriffe an der Wirbelsäule
08 ;O;I10F;Andere mäßig komplexe Eingriffe an der Wirbelsäule, ohne bestimmte Eingriffe an der Wirbelsäule
08 ;O;I10G;Andere wenig komplexe Eingriffe an der Wirbelsäule, mehr als ein Belegungstag
08 ;O;I10H;Andere Eingriffe an der Wirbelsäule ohne wenig komplexe Eingriffe oder ein Belegungstag
08 ;O;I11Z;Eingriffe zur Verlängerung einer Extremität
08 ;O;I12A;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit äußerst schweren CC
08 ;O;I12B;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, mit Revision des Kniegelenkes oder Osteomyelitis, Alter < 16 Jahre
08 ;O;I12C;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, ohne Revision des Kniegelenkes, ohne Osteomyelitis, Alter > 15 Jahre
08 ;O;I13A;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufwendiger Osteosynthese mit komplizierenden Eingriffen am Humerus
08 ;O;I13B;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufwendiger Osteosynthese ohne komplizierenden Eingriff am Humerus
08 ;O;I13C;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit best. Mehrfacheingr. od. kompl. Diagn. od. best. kompl. Osteotomie bei kompl. Eingriff od. schw. Weichteilschaden, oder bestimmte Eingriffe bei Endoprothese der oberen Extremität
08 ;O;I13D;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Eingriff oder schwerem Weichteilschaden oder komplexer Osteotomie oder bestimmter Epiphyseodese bei mäßig komplexem Eingriff oder Pseudarthrose oder BNB bestimmter Knochen
08 ;O;I13E;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit mäßig komplexem Eingriff oder bei Pseudarthrose oder Revision einer Endoprothese am Kniegelenk ohne Wechsel oder BNB bestimmter Knochen
08 ;O;I13F;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk, ohne aufw. Osteosynthese, ohne Mehrfacheingriff, ohne kompl. Diagn., ohne kompl. Proz., ohne schweren Weichteilschaden, ohne mäßig kompl. Eingr., ohne Pseudarthrose, ohne BNB best. Knochen
08 ;O;I14Z;Revision eines Amputationsstumpfes
08 ;O;I15A;Operationen am Hirn- und Gesichtsschädel, mit bestimmtem intrakraniellen Eingriff oder komplexem Eingriff an der Mandibula, Alter < 16 Jahre
08 ;O;I15B;Operationen am Hirn- und Gesichtsschädel, ohne bestimmten intrakraniellen Eingriff, ohne bestimmten Eingriff an der Mandibula oder Alter > 15 Jahre
08 ;O;I16Z;Andere Eingriffe am Schultergelenk oder an der Klavikula, oder offene Repositionen bei einer Klavikulafraktur
08 ;O;I17Z;Operationen am Gesichtsschädel
08 ;O;I18A;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter < 16 Jahre oder mit mäßig komplexem Eingriff oder mit beidseitigem Eingriff am Kniegelenk
08 ;O;I18B;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter > 15 Jahre, ohne mäßig komplexen Eingriff, ohne beidseitigen Eingriff am Kniegelenk
08 ;O;I20A;Eingriffe am Fuß, mit mehreren hochkomplexen Eingriffen, mit hochkomplexem Eingriff und komplexer Diagnose, mit Teilwechsel Endoprothese des unteren Sprunggelenks oder mit bestimmter Arthrodese
08 ;O;I20B;Eingriffe am Fuß, mit mehreren komplexen Eingriffen, mit hochkomplexem Eingriff, bei Zerebralparese, mit Teilwechsel Endoprothese d. unteren Sprunggelenks, mit komplexem Eingriff bei komplexer Diagnose, mit Eingriff an Sehnen des Rückfußes
08 ;O;I20C;Eingr. am Fuß oh. mehr. kompl. Eingr., m. kompl. Eingr. od. schw. Weichteilsch. od. Osteomyelitis / Arthritis od. Eingr. Großz. m. kompl. Eingr. an mehr. Strah., m. Knochentx, m. Impl. Zehengel. od. bei Kalka., od. Einz. Mehrf. > 3 Mittelf.- / Zehenstr.
08 ;O;I20D;Eingriffe am Fuß ohne komplexe Eingriffe, mit bestimmtem Eingriff an mehr als einem Strahl oder chronischer Polyarthritis oder bestimmtem Diabetes mellitus
08 ;O;I20E;Eingriffe am Fuß ohne komplexen Eingriff, Alter < 16 Jahre
08 ;O;I20F;Eingriffe am Fuß ohne komplexen Eingriff, Alter > 15 Jahre, mit Arthrodese am Großzehengrundgelenk oder Osteosynthese einer Mehrfragmentfraktur oder bestimmter Knochentransplantation oder wenig komplexem Eingriff an mehr als einem Strahl
08 ;O;I20G;Eingriffe am Fuß ohne komplexen Eingriff, Alter > 15 Jahre, ohne Arthrodese am Großzehengrundgelenk, ohne Osteosynthese einer Mehrfragmentfraktur, ohne bestimmte Knochentransplantation, ohne wenig komplexen Eingriff an mehr als einem Strahl
08 ;O;I21Z;Lokale Exzision und Entfernung von Osteosynthesematerial an Hüftgelenk, Femur und Wirbelsäule oder komplexe Eingriffe an Ellenbogengelenk und Unterarm oder bestimmte Eingriffe an der Klavikula
08 ;O;I22A;Gewebe- / Hauttransplantation, außer an der Hand, mit großfläch. Gewebetransplantation, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, schwerem Weichteilschaden oder komplexer Gewebetransplantation mit schweren CC
08 ;O;I22B;Gewebe- / Hauttransplantation, außer an der Hand, mit kleinflächiger Gewebetransplantation od. mit großflächiger Gewebetransplantation ohne kompliz. Konst., oh. Eingr. an mehreren Lokal., oh. schw. Weichteilschaden, oh. kompl. Gewebetranspl. m. schw. CC
08 ;O;I23A;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule mit komplizierendem Eingriff am Knochen
08 ;O;I23B;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule ohne komplizierenden Eingriff am Knochen
08 ;O;I24Z;Arthroskopie einschließlich Biopsie oder andere Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm
08 ;O;I26Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwendiges Implantat bei hochkomplexer Gewebe- / Hauttransplantation
08 ;O;I27A;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen mit bestimmter Diagnose und bestimmtem Eingriff, oder mit äußerst schweren CC oder BNB und schweren CC und bestimmter Diagnose und komplexem Eingriff
08 ;O;I27B;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen ohne bestimmte Diagnose und bestimmten Eingriff, mit äußerst schweren CC oder bei BNB und schweren CC, ohne bestimmte Diagnose und komplexen Eingriff
08 ;O;I27C;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen ohne best. Diagnose und best. Eingriff, ohne äußerst schwere CC, mit schweren CC oder bei BNB oder mit best. Eingriff am Weichteilgewebe, mehr als einem Belegungstag
08 ;O;I27D;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen ohne best. Diagnose und best. Eingriff, ohne äußerst schweren CC, ohne schwere CC, außer bei BNB, ohne best. Eingriff am Weichteilgewebe oder ein Belegungstag
08 ;O;I28A;Komplexe Eingriffe am Bindegewebe
08 ;O;I28B;Mäßig komplexe Eingriffe am Bindegewebe, mehr als ein Belegungstag
08 ;O;I28C;Andere Eingriffe am Bindegewebe oder ein Belegungstag
08 ;O;I29A;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, bei komplizierender Diagnose oder Eingriff an mehreren Lokalisationen
08 ;O;I29B;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, ohne komplizierende Diagnose oder ohne Eingriff an mehreren Lokalisationen
08 ;O;I30Z;Komplexe Eingriffe am Kniegelenk oder arthroskopische Eingriffe am Hüftgelenk
08 ;O;I31A;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand, mit aufwendigen Eingriffen am Unterarm
08 ;O;I31B;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand oder bestimmte Eingriffe bei Mehrfragmentfraktur der Patella
08 ;O;I32A;Eingr. an Handgelenk u. Hand mit mehrzeitigem kompl. od. mäßig kompl. Eingr. od. mit Komplexbehandl. Hand od. mit aufwendigem rekonstruktiven Eingr. bei angeborener Fehlbildung der Hand oder mit best. gefäßgestielten Knochentx. bei Pseudarthrose der Hand
08 ;O;I32B;Eingr. an Handgel. und Hand ohne mehrz. Eingr., oh. Komplexb. Hand, ohne aufw. rekonstr. Eingr., mit kompl. Eingr. od. b. angeb. Anomalie d. Hand od. Pseudarthr., Alter < 6 J. od. kompl. Eingr. b. angeb. Fehlb. d. Hand u. Alter < 16 J.
08 ;O;I32C;Eingr. an Handg. und Hand oh. mehrz. Eingr., oh. Komplexb. Hand, mit kompl. Eingr. od. bei angeb. Anomalie d. Hand od. Pseudarthr., Alter > 5 J. od. oh. kompl. Eingr. b. angeb. Fehlb. d. Hand und Alter < 16 J., mit best. Eingr. od. kompl. Diag.
08 ;O;I32D;Eingriffe an Handgelenk und Hand mit komplexem Eingriff, ohne komplexe Diagnose oder ohne sehr komplexen Eingriff, oder mit komplexer Diagnose oder mit bestimmtem oder beidseitigem Eingriff oder Mehrfacheingriff an 3 Strahlen
08 ;O;I32E;Mäßig komplexe Eingriffe an Handgelenk und Hand, Alter < 6 Jahre
08 ;O;I32F;Mäßig komplexe Eingriffe an Handgelenk und Hand, Alter > 5 Jahre
08 ;O;I32G;Eingriffe an Handgelenk und Hand ohne komplexe oder mäßig komplexe Eingriffe
08 ;O;I33Z;Rekonstruktion von Extremitätenfehlbildungen
08 ;O;I34Z;Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe
08 ;O;I36Z;Beidseitige Implantation oder Wechsel einer Endoprothese an Hüft- und/oder Kniegelenk
08 ;O;I37Z;Resezierender Eingriff am Becken bei bösartiger Neubildung des Beckens oder Mehretageneingriffe an der unteren Extremität
08 ;O;I39Z;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mehr als 8 Bestrahlungen
08 ;A;I40Z;Frührehabilitation bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe
08 ;A;I41Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe
08 ;A;I42A;Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mind. 14 Tage
08 ;A;I42B;Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, weniger als 14 Tage
08 ;O;I43A;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, mit äußerst schweren CC
08 ;O;I43B;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, ohne äußerst schwere CC
08 ;O;I44A;Implantation einer bikondylären Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, mit äußerst schweren CC oder Korrektur einer Brustkorbdeformität
08 ;O;I44B;Implantation einer bikondylären Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, ohne äußerst schweren CC oder ohne Korrektur einer Brustkorbdeformität
08 ;O;I44C;Verschiedene Endoprotheseneingriffe am Kniegelenk
08 ;O;I45A;Implantation und Ersatz einer Bandscheibenendoprothese, mehr als ein Segment
08 ;O;I45B;Implantation und Ersatz einer Bandscheibenendoprothese, weniger als 2 Segmente
08 ;O;I46A;Prothesenwechsel am Hüftgelenk mit äußerst schweren CC oder Eingriff an mehreren Lokalisationen
08 ;O;I46B;Prothesenwechsel am Hüftgelenk ohne äußerst schwere CC, ohne Eingriff an mehreren Lokalisationen
08 ;O;I47A;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre, mit komplizierendem Eingriff oder Implantation / Wechsel einer Radiuskopfprothese oder Inlaywechsel Hüfte
08 ;O;I47B;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre, ohne komplizierenden Eingriff
08 ;O;I50Z;Gewebe- / Hauttransplantation, außer an der Hand, ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne schweren Weichteilschaden, ohne äußerst schwere oder schwere CC
08 ;O;I54Z;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, weniger als 9 Bestrahlungen bei bösartiger Neubildung
08 ;O;I59Z;Andere Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk oder mäßig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm
08 ;M;I60Z;Frakturen am Femurschaft, Alter < 3 Jahre
08 ;M;I64A;Osteomyelitis, Alter < 16 Jahre
08 ;M;I64B;Osteomyelitis, Alter > 15 Jahre, mit äußerst schweren oder schweren CC
08 ;M;I64C;Osteomyelitis, Alter > 15 Jahre, ohne äußerst schwere oder schwere CC
08 ;M;I65A;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, mit hochkomplexer Chemotherapie
08 ;M;I65B;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, ohne hochkomplexe Chemotherapie
08 ;M;I65C;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter > 16 Jahre, ohne äußerst schwere CC
08 ;M;I66A;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, mit äußerst schweren CC oder komplizierender Konstellation oder intensivmedizinischer Komplexbehandlung > 196 / 184 / 184 Aufwandspunkte
08 ;M;I66B;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, ohne äußerst schwere CC, ohne komplizierende Konstellation, ohne intensivmedizinische Komplexbehandlung > 196 / 184 / 184 Aufwandspunkte
08 ;M;I66C;Andere Erkrankungen des Bindegewebes, ein Belegungstag
08 ;M;I68A;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC oder bei Para- / Tetraplegie, bei Diszitis oder infektiöser Spondylopathie
08 ;M;I68B;Nicht op. beh. Erkr. und Verl. im WS-Bereich, mehr als 1 BT, auß. bei Diszitis, mit äuß. schw. oder schw. CC od. bei Para- / Tetrapl., mit kompl. Diagn. oder ohne äuß. schw. oder schw. CC, ohne Para- / Tetrapl. bei Diszitis
08 ;M;I68C;Nicht operativ behandelte Erkr. und Verletzungen im Wirbelsäulenbereich, mehr als ein BT, oder and. Femurfraktur, bei Para- / Tetraplegie oder mit äußerst schw. CC oder mit schw. CC und Alter > 65 Jahre, ohne kompl. Diagn. oder Kreuzbeinfraktur
08 ;M;I68D;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, mehr als ein Belegungstag, oder andere Femurfraktur, außer bei Diszitis oder infektiöser Spondylopathie, ohne Kreuzbeinfraktur
08 ;M;I68E;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, ein Belegungstag
08 ;M;I69A;Knochenkrankheiten und spezifische Arthropathien mit komplexer Diagnose oder Muskel- und Sehnenerkrankungen bei Para- / Tetraplegie, mehr als ein Belegungstag
08 ;M;I69B;Knochenkrankheiten und spezifische Arthropathien ohne komplexe Diagnose oder ein Belegungstag
08 ;M;I71A;Muskel- und Sehnenerkrankungen außer bei Para- / Tetraplegie oder Verstauchung, Zerrung, Luxation an Hüftgelenk, Becken und Oberschenkel, mit Zerebralparese oder Kontraktur
08 ;M;I71B;Muskel- und Sehnenerkrankungen außer bei Para- / Tetraplegie oder Verstauchung, Zerrung, Luxation an Hüftgelenk, Becken und Oberschenkel, ohne Zerebralparese, ohne Kontraktur
08 ;M;I72Z;Entzündung von Sehnen, Muskeln und Schleimbeuteln mit äußerst schweren oder schweren CC oder Frakturen am Femurschaft, Alter > 2 Jahre
08 ;M;I73Z;Nachbehandlung bei Erkrankungen des Bindegewebes
08 ;M;I74A;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß mit äußerst schweren oder schweren CC oder unspezifische Arthropathien
08 ;M;I74B;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß ohne äußerst schwere oder schwere CC, Alter < 10 Jahre
08 ;M;I74C;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß ohne äußerst schwere oder schwere CC, Alter > 9 Jahre
08 ;M;I75A;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk mit CC
08 ;M;I75B;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk ohne CC oder Entzündungen von Sehnen, Muskeln und Schleimbeuteln ohne äußerst schwere oder schwere CC
08 ;M;I76A;Andere Erkrankungen des Bindegewebes mit komplizierender Diagnose oder äußerst schweren CC oder septische Arthritis mit äußerst schweren CC oder Alter < 16 Jahre
08 ;M;I76B;Andere Erkrankungen des Bindegewebes ohne komplizierende Diagnose, ohne äußerst schwere CC oder septische Arthritis ohne äußerst schwere CC, Alter > 15 Jahre
08 ;M;I77Z;Mäßig schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk
08 ;M;I78Z;Leichte bis moderate Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk
08 ;M;I79Z;Fibromyalgie
