ID_MDC;ID_Partition;ID_DRG;ID_Text;ID_BA_Kalkuliert
08 ;O;I02C;Großfl. Gewebe- / Hauttransplantation, außer an der Hand, mit kompliz. Konst., Eingriff an mehreren Lokalisationen oder schw. Weichteilschaden, ohne äuß. schw. CC, ohne komplexe OR-Prozedur od. mit komplexer plast. Rekonstruktion od. kompl. OR-Prozedur;0
08 ;O;I02D;Kleinflächige oder großflächige Gewebe- / Hauttransplantation, außer an der Hand, mit äußerst schweren CC;0
08 ;O;I03A;Revision oder Ersatz des Hüftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter < 16 Jahre oder beidseitige od. mehrere gr. Eingr. an Gelenken der unt. Extr. mit kompl. Eingriff, mit äuß. schw. CC oder mehrzeitigem Wechsel oder Eingr. an mehr. Lok.;0
08 ;O;I03B;Revision oder Ersatz des Hüftgelenkes mit kompl. Diagnose od. Arthrodese od. Alter < 16 Jahre oder beidseitige od. mehrere gr. Eingr. an Gelenken der unt. Extr. mit kompl. Eingriff, ohne äuß. schw. CC, ohne mehrzeit. Wechsel, ohne Eingr. an mehr. Lok.;0
08 ;O;I04Z;Implantation, Wechsel oder Entfernung einer Endoprothese am Kniegelenk mit komplizierender Diagnose oder Arthrodese oder Implantation einer Endoprothese nach vorheriger Explantation;0
08 ;O;I05A;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne komplexen Eingriff, mit äußerst schweren CC;0
08 ;O;I05B;Implantation einer inversen Endoprothese am Schultergelenk;0
08 ;O;I05C;Anderer großer Gelenkersatz ohne Implantation einer inversen Endoprothese am Schultergelenk;0
08 ;O;I06A;Komplexe Eingriffe an der Wirbelsäule mit hochkomplexem Korrektureingriff oder bestimmtem mehrzeitigen Eingriff oder mit Eingriff an mehreren Lokalisationen oder mit komplizierender Konstellation oder bei Para- / Tetraplegie mit äußerst schweren CC;0
08 ;O;I06B;Komplexe Eingriffe an Wirbelsäule, Kopf und Hals mit hochkomplexem Eingriff an der Wirbelsäule oder komplexem Eingriff an Kopf und Hals, Alter < 19 Jahre oder mit sehr komplexem Eingriff bei schwerer entzündlicher Erkrankung;0
08 ;O;I06C;Komplexe Eingriffe an der Wirbelsäule mit bestimmtem Eingriff an der Wirbelsäule, ohne schwere entzündliche Erkrankung oder ohne bestimmten Eingriff an der Wirbelsäule;0
08 ;O;I07Z;Amputation bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;0
08 ;O;I08A;Andere Eingr. an Hüftgel. und Femur mit kompl. Mehrfacheingriff oder äuß. schw. CC bei Zerebralpar. und mit Osteotomie oder Muskel- / Gelenkplastik bei Zerebralpar. oder Kontraktur oder mit best. Eingr. bei Beckenfraktur oder IntK > 392 / 368 / - P.;0
08 ;O;I08B;Andere Eingriffe an Hüftgelenk und Femur mit komplexem Mehrfacheingriff oder komplexen Diagnosen oder mit bestimmtem Eingriff bei Beckenfraktur mit äußerst schweren CC oder Ersatz des Hüftgelenkes mit best. Eingriff an oberer Extremität und Wirbelsäule;0
08 ;O;I08C;Andere Eingriffe an Hüftgelenk und Femur mit bestimmtem Eingriff bei Beckenfraktur ohne äußerst schwere CC oder Ersatz des Hüftgelenkes mit anderem Eingriff an oberer Extremität und Wirbelsäule oder Alter < 6 Jahre;0
08 ;O;I08D;Andere Eingriffe an Hüftgelenk und Femur mit Mehrfacheingriff oder mit komplexer Diagnose oder mit komplexer Prozedur oder mit äußerst schweren CC, Alter > 5 Jahre;0
08 ;O;I08E;Andere Eingriffe an Hüftgelenk und Femur mit mäßig komplexem Eingriff, ohne äußerst schwere CC, mit bestimmter Osteotomie oder großem Eingriff an der unteren Extremität oder bei bestimmter Knocheninfektion;0
08 ;O;I08F;Andere Eingriffe an Hüftgelenk und Femur mit bestimmtem mäßig komplexem Eingriff, ohne äußerst schwere CC, mehr als ein Belegungstag;0
08 ;O;I08G;Andere Eingriffe an Hüftgelenk und Femur mit mäßig komplexem Eingriff, ohne äußerst schwere CC oder ohne mäßig komplexen Eingriff, mit bestimmter Knochentransplantation oder Pseudarthrose oder Revision einer Endoprothese, mehr als ein Belegungstag;0
08 ;O;I08H;Andere Eingriffe an Hüftgelenk und Femur mit mäßig komplexem Eingriff, mit anderem bestimmtem Eingriff, ein Belegungstag oder ohne mäßig komplexen Eingriff, mit anderem bestimmtem Eingriff;0
08 ;O;I08I;Andere Eingriffe an Hüftgelenk und Femur mit mäßig komplexem Eingriff, ohne anderen bestimmten Eingriff, ein Belegungstag oder ohne mäßig komplexen Eingriff, ohne anderen bestimmten Eingriff;0
08 ;O;I09A;Bestimmte Eingriffe an der Wirbelsäule mit sehr komplexer Osteosynthese und äußerst schweren CC;0
08 ;O;I09B;Bestimmte Eingriffe an der Wirbelsäule mit bestimmten expandierbaren Implantaten oder mehrzeitigen komplexen Eingriffen;0
08 ;O;I09C;Bestimmte Eingriffe an der Wirbelsäule mit bestimmten komplizierenden Faktoren, mit Wirbelkörperersatz oder komplexer Spondylodese;0
08 ;O;I09D;Bestimmte Eingriffe an der Wirbelsäule mit bestimmten komplizierenden Faktoren, bei Frakturen der Halswirbelsäule oder sekundärer bösartiger Neubildung des Knochens oder mit anderen mehrzeitigen komplexen Eingriffen;0
08 ;O;I09E;Bestimmte Eingriffe an der Wirbelsäule mit knöcherner Dekompression > 3 Segmente oder bestimmter Osteosynthese und Eingriff an Schädel und Rückenmark oder transpleuralem Zugang oder bestimmter Spondylodese;0
08 ;O;I09F;Bestimmte Eingriffe an der Wirbelsäule mit bestimmter Osteosynthese;0
08 ;O;I09G;Bestimmte Eingriffe an der Wirbelsäule ohne bestimmte komplizierende Faktoren, ohne bestimmte Osteosynthese, bei Frakturen der Halswirbelsäule;0
08 ;O;I09H;Bestimmte Eingriffe an der Wirbelsäule ohne bestimmte komplizierende Faktoren, ohne bestimmte Osteosynthese, außer bei Frakturen der Halswirbelsäule, mit anderen komplizierenden Faktoren;0
08 ;O;I09I;Bestimmte Eingriffe an der Wirbelsäule ohne komplizierende Faktoren;0
08 ;O;I10A;Andere Eingriffe an der Wirbelsäule mit bestimmtem Eingriff an Rückenmark, Spinalkanal, Wirbelsäule, Rumpf mit äußerst schweren CC;0
08 ;O;I10B;Andere Eingr. an der WS mit best. kompl. Eingr. od. Halotraktion od. Para- / Tetrapl. od. Wirbelfraktur mit best. Eingr. an WS, Spinalkanal und Bandscheibe ohne äuß. schw. CC od. best. and. Operationen an der WS mit äuß. schw. CC und > 1 BT;0
08 ;O;I10C;Andere Eingriffe an der Wirbelsäule mit komplexem Eingriff an der Wirbelsäule oder bei best. Diszitis, bei Spinalkanalstenose oder bestimmten Bandscheibenschäden oder Verschluss eines Bandscheibendefekts mit Implantat;0
08 ;O;I10D;Andere Eingriffe an der Wirbelsäule mit komplexem Eingriff an der Wirbelsäule außer bei best. Diszitis, Spinalkanalstenose, bestimmten Bandscheibenschäden, ohne Verschluss eines Bandscheibendefekts mit Implantat;1
08 ;O;I10E;Andere mäßig komplexe Eingriffe an der Wirbelsäule;1
08 ;O;I10F;Andere wenig komplexe Eingriffe an der Wirbelsäule mit bestimmtem kleinen Eingriff, mehr als ein Belegungstag;0
08 ;O;I10G;Andere wenig komplexe Eingriffe an der Wirbelsäule, ohne bestimmten kleinen Eingriff oder ein Belegungstag;0
08 ;O;I11Z;Eingriffe zur Verlängerung einer Extremität;0
08 ;O;I12A;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit äußerst schweren CC;0
08 ;O;I12B;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, mit Revision des Kniegelenkes oder Osteomyelitis, Alter < 16 Jahre;0
08 ;O;I12C;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, ohne Revision des Kniegelenkes, ohne Osteomyelitis, Alter > 15 Jahre;0
08 ;O;I13A;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder keramischem Knochenersatz, mit komplizierendem Eingriff an Humerus und Tibia oder aufwendiger Osteosynthese;0
08 ;O;I13B;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder keramischem Knochenersatz, ohne komplizierenden Eingriff an Humerus und Tibia, ohne aufwendige Osteosynthese;0
08 ;O;I13C;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit best. Mehrfacheingr. od. kompl. Diagn. od. best. kompl. Osteotomie bei kompl. Eingriff od. schw. Weichteilschaden oder bestimmte Eingriffe bei Endoprothese der oberen Extremität;0
08 ;O;I13D;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Eingriff oder schwerem Weichteilschaden oder komplexer Osteotomie oder bestimmter Epiphyseodese bei mäßig komplexem Eingriff oder Pseudarthrose oder BNB bestimmter Knochen;0
08 ;O;I13E;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit mäßig komplexem Eingriff oder bei Pseudarthrose oder Revision einer Endoprothese am Kniegelenk ohne Wechsel oder BNB bestimmter Knochen;0
08 ;O;I13F;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk ohne mäßig komplexen Eingriff, ohne komplexe Diagnose, ohne Revision einer Endoprothese am Kniegelenk, mit bestimmter offener Reposition oder Implantation von alloplastischem Knochenersatz;0
08 ;O;I13G;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk ohne mäßig komplexen Eingriff, ohne komplexe Diagnose, ohne Revision einer Endoprothese am Kniegelenk, ohne bestimmte offene Reposition, ohne Implantation von alloplastischem Knochenersatz;0
08 ;O;I14Z;Revision eines Amputationsstumpfes;0
08 ;O;I15A;Operationen am Hirn- und Gesichtsschädel, mit bestimmtem intrakraniellen Eingriff oder komplexem Eingriff an der Mandibula, Alter < 16 Jahre;0
08 ;O;I15B;Operationen am Hirn- und Gesichtsschädel, ohne bestimmten intrakraniellen Eingriff, ohne bestimmten Eingriff an der Mandibula oder Alter > 15 Jahre;0
08 ;O;I16A;Andere Eingriffe an der Schulter und bestimmte Eingriffe an der oberen Extremität mit bestimmtem Eingriff an Schulter, Oberarm und Ellenbogen;0
08 ;O;I16B;Andere Eingriffe an der Schulter und bestimmte Eingriffe an der oberen Extremität ohne bestimmten Eingriff an Schulter, Oberarm und Ellenbogen, mit bestimmtem anderem Eingriff an Klavikula und Schultergelenk;1
08 ;O;I16C;Andere Eingriffe an der Schulter und bestimmte Eingriffe an der oberen Extremität ohne bestimmten Eingriff an Schulter, Oberarm und Ellenbogen, ohne bestimmten anderen Eingriff an Klavikula und Schultergelenk;1
08 ;O;I17A;Aufwendige Operationen am Gesichtsschädel;0
08 ;O;I17B;Operationen am Gesichtsschädel ohne aufwendige Operationen;0
08 ;O;I18A;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter < 16 Jahre oder mit mäßig komplexem Eingriff oder mit beidseitigem Eingriff am Kniegelenk;0
08 ;O;I18B;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter > 15 Jahre, ohne mäßig komplexen Eingriff, ohne beidseitigen Eingriff am Kniegelenk;1
08 ;O;I19A;Implantation und Wechsel von Neurostimulatoren und Neurostimulationselektroden bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe ohne Implantation oder Wechsel eines permanenten Elektrodensystems;0
08 ;O;I19B;Implantation und Wechsel von Neurostimulatoren und Neurostimulationselektroden bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe mit Implantation oder Wechsel eines permanenten Elektrodensystems;0
08 ;O;I20A;Eingriffe am Fuß mit mehreren hochkomplexen Eingriffen oder Teilwechsel Endoprothese des unteren Sprunggelenks, mit hochkomplexem Eingriff und komplexer Diagnose oder bestimmter Arthrodese;0
08 ;O;I20B;Eingriffe am Fuß mit mehreren komplexen Eingriffen oder hochkomplexem Eingriff oder Teilwechsel Endoprothese d. unteren Sprunggelenks oder bei Zerebralparese oder mit komplexem Eingriff und komplexer Diagnose oder mit Eingriff an Sehnen des Rückfußes;0
08 ;O;I20C;Eingriffe am Fuß ohne mehrere komplexe Eingriffe, ohne hochkomplexen Eingriff, mit bestimmten komplizierenden Faktoren;0
08 ;O;I20D;Eingriffe am Fuß ohne mehrere kompl. Eingriffe, ohne hochkomplexen Eingriff, ohne bestimmte komplizierende Faktoren, mit Knochen-Tx oder schwerem Weichteilschaden oder bestimmtem Eingriff am Fuß oder Implantation einer Vorfuß- oder Zehenendoprothese;0
08 ;O;I20E;Eingriffe am Fuß ohne komplexen Eingriff, mit Eingriff an mehr als einem Strahl oder chronischer Polyarthritis oder Diabetes mellitus mit Komplikation oder bestimmter Osteotomie oder Gelenkoperation am Fuß;0
08 ;O;I20F;Eingriffe am Fuß ohne komplexen Eingriff, Alter < 16 Jahre;0
08 ;O;I20G;Eingriffe am Fuß ohne komplexen Eingriff, Alter > 15 Jahre, mit Arthrodese am Großzehengrundgelenk oder Osteosynth. einer Mehrfragment-Fx oder bestimmter Knochen-Tx oder wenig kompl. Eingriff an mehr als einem Strahl oder Osteotomie oder Synovialektomie;0
08 ;O;I20H;Eingriffe am Fuß ohne kompl. Eingr., Alter > 15 Jahre, ohne Arthrodese am Großzehengrundgelenk, ohne Osteosynth. einer Mehrfragment-Fx, ohne bestimmte Knochen-Tx, ohne wenig kompl. Eingriff an mehr als einem Strahl, ohne Osteotomie, ohne Synovialektomie;1
08 ;O;I21Z;Lokale Exzision und Entfernung von Osteosynthesematerial an Hüftgelenk, Femur und Wirbelsäule oder komplexe Eingriffe an Ellenbogengelenk und Unterarm oder bestimmte Eingriffe an der Klavikula;1
08 ;O;I22A;Gewebe- / Hauttransplantation, außer an der Hand, mit großfläch. Gewebetransplantation, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, schwerem Weichteilschaden oder komplexer Gewebetransplantation mit schweren CC;0
08 ;O;I22B;Gewebe- / Hauttransplantation, außer an der Hand, mit kleinflächiger Gewebetransplantation od. mit großflächiger Gewebetransplantation ohne kompliz. Konst., oh. Eingr. an mehreren Lokal., oh. schw. Weichteilschaden, oh. kompl. Gewebetranspl. m. schw. CC;0
08 ;O;I23A;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule mit komplizierendem Eingriff am Knochen;0
08 ;O;I23B;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule ohne komplizierenden Eingriff am Knochen;0
08 ;O;I24Z;Arthroskopie einschließlich Biopsie oder andere kleine Eingriffe an den Extremitäten;0
08 ;O;I26Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe oder hochaufwendiges Implantat bei hochkomplexer Gewebe- / Hauttransplantation;0
08 ;O;I27A;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen mit bestimmter Diagnose und bestimmtem Eingriff oder mit äußerst schweren CC oder bei BNB mit schweren CC, mit bestimmter Diagnose und komplexem Eingriff;0
08 ;O;I27B;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen mit äußerst schweren CC oder bei BNB mit schweren CC oder Transplantation einer Zehe als Fingerersatz, ohne bestimmte Diagnose oder ohne komplexen Eingriff;0
08 ;O;I27C;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen mit schweren CC oder bei BNB oder mit bestimmtem Eingriff am Weichteilgewebe, mehr als ein Belegungstag;0
08 ;O;I27D;Eingriffe am Weichteilgewebe ohne bestimmte kleine Eingriffe oder kleinflächige Gewebetransplantationen, ohne schwere CC, außer bei bösartiger Neubildung, ohne bestimmten Eingriff am Weichteilgewebe;0
08 ;O;I27E;Bestimmte kleine Eingriffe am Weichteilgewebe oder ein Belegungstag;0
08 ;O;I28A;Komplexe Eingriffe am Bindegewebe;0
08 ;O;I28B;Mäßig komplexe Eingriffe am Bindegewebe, mehr als ein Belegungstag oder andere Eingriffe am Bindegewebe, Alter < 10 Jahre;0
08 ;O;I28C;Mäßig komplexe Eingriffe am Bindegewebe, ein Belegungstag oder andere Eingriffe am Bindegewebe, Alter > 9 Jahre;0
08 ;O;I29A;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, bei komplizierender Diagnose oder Eingriff an mehreren Lokalisationen;0
08 ;O;I29B;Komplexe Eingriffe am Schultergelenk oder best. Osteosynthesen an der Klavikula ohne kompliz. Diagnose, ohne Eingriff an mehreren Lokalisationen oder sonst. arthroskopische Rekonstruktion der Rotatorenmanschette mit bestimmten Eingriffen an der Schulter;1
08 ;O;I29C;Sonstige arthroskopische Rekonstruktion der Rotatorenmanschette ohne bestimmte Eingriffe an der Schulter;1
08 ;O;I30A;Sehr komplexe Eingriffe am Kniegelenk;0
08 ;O;I30B;Arthroskopische Eingriffe am Hüftgelenk;0
08 ;O;I30C;Komplexe Eingriffe am Kniegelenk;1
08 ;O;I30D;Mäßig komplexe Eingriffe am Kniegelenk;0
08 ;O;I31A;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand, mit aufwendigen Eingriffen am Unterarm;0
08 ;O;I31B;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand oder bestimmte Eingriffe bei Mehrfragmentfraktur der Patella, mit bestimmten komplexen Eingriffen am Unterarm;0
08 ;O;I31C;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm ohne gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand, ohne bestimmte Eingriffe bei Mehrfragmentfraktur der Patella, ohne bestimmte komplexe Eingriffe am Unterarm;0
08 ;O;I32A;Eingr. an Handgelenk u. Hand mit mehrzeitigem kompl. od. mäßig kompl. Eingr. od. mit Komplexbehandl. Hand od. mit aufwendigem rekonstruktivem Eingr. bei angeborener Fehlbildung der Hand oder mit best. gefäßgestielten Knochentx. bei Pseudarthrose der Hand;0
08 ;O;I32B;Eingr. an Handgel. und Hand ohne mehrz. Eingr., oh. Komplexb. Hand, ohne aufw. rekonstr. Eingr., mit kompl. Eingr. od. b. angeb. Anomalie d. Hand od. Pseudarthr., Alter < 6 J. od. kompl. Eingr. b. angeb. Fehlb. d. Hand u. Alter < 16 J.;0
08 ;O;I32C;Eingr. an Handg. und Hand oh. mehrz. Eingr., oh. Komplexb. Hand, mit kompl. Eingr. od. bei angeb. Anomalie d. Hand od. Pseudarthr., Alter > 5 J. od. oh. kompl. Eingr. b. angeb. Fehlb. d. Hand und Alter < 16 J., mit best. Eingr. od. kompl. Diag.;0
08 ;O;I32D;Eingriffe an Handgelenk und Hand mit komplexem Eingriff, ohne komplexe Diagnose oder ohne sehr komplexen Eingriff oder mit komplexer Diagnose oder mit bestimmtem oder beidseitigem Eingriff oder Mehrfacheingriff an 3 Strahlen;0
08 ;O;I32E;Mäßig komplexe Eingriffe an Handgelenk und Hand, Alter < 6 Jahre;0
08 ;O;I32F;Bestimmte mäßig komplexe Eingriffe an Handgelenk und Hand, Alter > 5 Jahre, mehr als ein Belegungstag;0
08 ;O;I32G;Eingriffe an Handgelenk und Hand ohne komplexe oder mäßig komplexe Eingriffe oder mit bestimmtem mäßig komplexen Eingriff, Alter > 5 Jahre, ein Belegungstag oder mit anderem mäßig komplexen Eingriff, Alter > 5 Jahre;0
08 ;O;I33Z;Rekonstruktion von Extremitätenfehlbildungen;0
08 ;O;I34Z;Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;0
08 ;O;I36Z;Beidseitige Implantation oder Wechsel einer Endoprothese an Hüft- und/oder Kniegelenk;0
08 ;O;I37Z;Resezierender Eingriff am Becken bei bösartiger Neubildung des Beckens oder Mehretageneingriffe an der unteren Extremität;0
08 ;O;I39Z;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, Bestrahlungen an mindestens 8 Tagen;0
08 ;A;I41Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;0
08 ;A;I42A;Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mind. 14 Tage;0
08 ;A;I42B;Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, weniger als 14 Tage;0
08 ;O;I43A;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, mit äußerst schweren CC;0
08 ;O;I43B;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, ohne äußerst schwere CC;1
08 ;O;I44A;Bestimmte Endoprotheseneingriffe am Kniegelenk mit äußerst schweren CC oder Korrektur einer Brustkorbdeformität;0
08 ;O;I44B;Bestimmte Endoprotheseneingriffe am Kniegelenk ohne äußerst schwere CC, mit bestimmtem Wechsel oder Entfernung von Endoprothesen oder Prothesenkomponenten;0
08 ;O;I44C;Bestimmte Endoprotheseneingriffe am Kniegelenk ohne äußerst schwere CC, ohne bestimmten Wechsel oder Entfernung von Endoprothesen oder Prothesenkomponenten;1
08 ;O;I44D;Andere Endoprotheseneingriffe am Kniegelenk oder Einbringen einer Entlastungsfeder am Kniegelenk;1
08 ;O;I45A;Implantation und Ersatz einer Bandscheibenendoprothese, mehr als ein Segment;0
08 ;O;I45B;Implantation und Ersatz einer Bandscheibenendoprothese, weniger als 2 Segmente;0
08 ;O;I46A;Prothesenwechsel am Hüftgelenk mit äußerst schweren CC oder Eingriff an mehreren Lokalisationen;0
08 ;O;I46B;Prothesenwechsel am Hüftgelenk ohne äußerst schwere CC, ohne Eingriff an mehreren Lokalisationen, mit periprothetischer Fraktur an der Hüfte oder am Knie;0
08 ;O;I46C;Prothesenwechsel am Hüftgelenk ohne äußerst schwere CC, ohne Eingriff an mehreren Lokalisationen, ohne periprothetische Fraktur an Hüfte oder Knie;0
08 ;O;I47A;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre, mit komplizierendem Eingriff oder Implantation / Wechsel einer Radiuskopfprothese oder Inlaywechsel Hüfte;0
08 ;O;I47B;Revision oder Ersatz des Hüftgelenkes ohne bestimmte komplizierende Faktoren, mit komplexer Diagnose an Becken/Oberschenkel, mit bestimmtem endoprothetischen Eingriff oder gelenkplastischem Eingriff am Hüftgelenk;0
08 ;O;I47C;Revision oder Ersatz des Hüftgelenkes ohne bestimmte komplizierende Faktoren, ohne komplexe Diagnose an Becken/Oberschenkel, ohne bestimmten endoprothetischen Eingriff, ohne gelenkplastischen Eingriff am Hüftgelenk;1
08 ;O;I50A;Gewebe- / Haut-Transplantation außer an der Hand, ohne bestimmte komplizierende Faktoren, mit bestimmtem Eingriff oder bestimmter Vakuumbehandlung mit kontinuierlicher Sogbehandlung ab 8 Tagen;0
08 ;O;I50B;Gewebe- / Haut-Transplantation außer an der Hand, ohne bestimmte komplizierende Faktoren, ohne bestimmten Eingriff, mit bestimmter Vakuumbehandlung oder Alter < 16 Jahre;0
08 ;O;I50C;Gewebe- / Haut-Transplantation außer an der Hand, ohne bestimmte komplizierende Faktoren, ohne bestimmten Eingriff, ohne bestimmte Vakuumbehandlung, Alter > 15 Jahre;0
08 ;O;I54A;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, Bestrahlungen an mindestens 5 Tagen oder mindestens 9 Bestrahlungen;0
08 ;O;I54B;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, Bestrahlungen an weniger als 5 Tagen, weniger als 9 Bestrahlungen;0
08 ;O;I59Z;Andere Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk oder mäßig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm oder bestimmte geschlossene Reposition einer Gelenkluxation mit Osteosynthese;0
08 ;M;I60Z;Frakturen am Femurschaft, Alter < 3 Jahre;0
08 ;M;I64A;Osteomyelitis, Alter < 16 Jahre;0
08 ;M;I64B;Osteomyelitis, Alter > 15 Jahre, mit äußerst schweren oder schweren CC;0
08 ;M;I64C;Osteomyelitis, Alter > 15 Jahre, ohne äußerst schwere oder schwere CC;0
08 ;M;I65A;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, mit hochkomplexer Chemotherapie;0
08 ;M;I65B;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, ohne hochkomplexe Chemotherapie;0
08 ;M;I65C;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter > 16 Jahre, ohne äußerst schwere CC;0
08 ;M;I66A;Andere Erkrankungen des Bindegewebes oder Frakturen an Becken und Schenkelhals, mehr als ein Belegungstag, mit komplizierender Konstellation oder intensivmedizinischer Komplexbehandlung > 392 / 368 / 368 Aufwandspunkte;0
08 ;M;I66B;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, mit äußerst schweren CC oder intensivmedizinischer Komplexbehandlung > 196 / 184 / - Aufwandspunkte;0
08 ;M;I66C;Frakturen an Becken und Schenkelhals, mehr als ein Belegungstag, mit äußerst schweren CC oder intensivmedizinischer Komplexbehandlung > 196 / 184 / - Aufwandspunkte;0
08 ;M;I66D;Andere Erkrankungen des Bindegewebes ohne äußerst schwere CC, ohne intensivmedizinische Komplexbehandlung > 196 / 184 / - Aufwandspunkte, mit kinder-und jugendrheumatologischer Komplexbehandlung 7 bis 13 Behandlungstage;0
08 ;M;I66E;Andere Erkrankungen des Bindegewebes oder Amyloidose oder Arthropathie, mehr als ein Belegungstag, ohne äuß. schw. CC, ohne intensivmed. Komplexbeh. > 196 / 184 / - Punkte, ohne kinder-und jugendrheumatologische Komplexbehandlung 7 bis 13 Behandlungstage;0
08 ;M;I66F;Frakturen an Becken und Schenkelhals, mehr als ein Belegungstag, ohne äußerst schwere CC, ohne intensivmedizinische Komplexbehandlung > 196 / 184 / - Aufwandspunkte;0
08 ;M;I66G;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, ohne Amyloidose, ohne Arthropathie, ohne äußerst schwere CC, ohne intensivmedizinische Komplexbeh. > 196 / 184 / - Aufwandspunkte, ohne kinder-und jugendrheumatologische Komplexbehandlung;0
08 ;M;I66H;Andere Erkrankungen des Bindegewebes oder Frakturen an Becken und Schenkelhals, ein Belegungstag;0
08 ;M;I68A;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC oder bei Para- / Tetraplegie, bei Diszitis oder infektiöser Spondylopathie;0
08 ;M;I68B;Nicht op. beh. Erkr. und Verl. im WS-Bereich, mehr als 1 BT, auß. bei Diszitis, mit äuß. schw. oder schw. CC od. bei Para- / Tetrapl., mit kompl. Diagn. oder ohne äuß. schw. oder schw. CC, ohne Para- / Tetrapl. bei Diszitis;0
08 ;M;I68C;Nicht operativ behandelte Erkr. und Verletzungen im Wirbelsäulenbereich, mehr als ein BT oder and. Femurfraktur, bei Para- / Tetraplegie oder mit äußerst schw. CC oder mit schw. CC und Alter > 65 Jahre, ohne kompl. Diagn. oder Kreuzbeinfraktur;0
